"Chr_Gene","foregroundomega","Adjusted_P_Value"
"chr18_g31610.t1",1,1
"chr18_g31614.t1",1,1
"chr18_g31615.t1",1,1
"chr18_g31616.t1",1,1
"chr18_g31617.t1",1,1
"chr18_g31620.t1",2.53631,1
"chr18_g31621.t1",1,1
"chr18_g31622.t1",1,1
"chr18_g31652.t1",7.24243,1
"chr18_g31653.t1",1,1
"chr18_g31655.t1",1,1
"chr18_g31658.t1",1,1
"chr18_g31661.t1",1,1
"chr18_g31663.t1",1,1
"chr18_g31986.t1",3.42789,1
"chr18_g31988.t1",1,1
"chr18_g31991.t1",2.95221,1
"chr18_g32200.t1",1,1
"chr18_g32317.t1",1,1
"chr18_g32318.t1",1,1
"chr18_g32319.t1",16.11524,1
"chr18_g32321.t1",1,1
"chr18_g32322.t1",1,1
"chr18_g32324.t1",999,1
"chr18_g32328.t1",183.9005,1
"chr18_g32521.t1",1,1
"chr18_g32522.t1",1,1
"chr18_g32524.t1",1,1
"chr18_g32530.t1",2.98021,1
"chr18_g3302.t1",1,1
"chr18_g3303.t1",1,1
"chr18_g33042.t1",1,1
"chr18_g3305.t1",1,1
"chr18_g3308.t1",4.01377,1
"chr18_g3335.t1",1,1
"chr18_g3336.t1",1,1
"chr18_g3337.t1",1,1
"chr18_g3338.t1",1,1
"chr18_g3339.t1",1,1
"chr18_g3344.t1",2.32311,1
"chr18_g3345.t1",1,1
"chr18_g3346.t1",1,1
"chr18_g3347.t1",1,1
"chr18_g3349.t1",1,1
"chr18_g3352.t1",1,1
"chr18_g33625.t1",1,1
"chr18_g33937.t1",1.28267,1
"chr18_g33941.t1",1,1
"chr18_g33944.t1",1,1
"chr18_g34073.t1",1,1
"chr18_g34075.t1",1,1
"chr18_g34076.t1",1,1
"chr18_g34513.t1",1,1
"chr18_g34667.t1",1,1
"chr18_g34669.t1",1,1
"chr18_g35142.t1",1,1
"chr18_g35144.t1",1.04401,1
"chr18_g35195.t1",1,1
"chr18_g35196.t1",1,1
"chr18_g35576.t1",1,1
"chr18_g35580.t1",1,1
"chr18_g35581.t1",4.54262,1
"chr18_g35583.t1",4.64327,1
"chr18_g35778.t1",999,1
"chr18_g35779.t1",1,1
"chr18_g35780.t1",1,1
"chr18_g35781.t1",1,1
"chr18_g3583.t1",1,1
"chr18_g35906.t1",11.09243,1
"chr18_g35907.t1",15.13415,1
"chr18_g36274.t1",1.46631,1
"chr18_g36626.t1",1,1
"chr18_g36628.t1",1,1
"chr18_g36777.t1",1.54378,1
"chr18_g36984.t1",1,1
"chr18_g36988.t1",4.28635,1
"chr18_g37034.t1",1,1
"chr18_g37324.t1",1,1
"chr18_g37327.t1",1,1
"chr18_g37354.t1",1,1
"chr18_g37457.t1",1,1
"chr18_g37458.t1",1,1
"chr18_g37459.t1",1,1
"chr18_g37599.t1",1,1
"chr18_g37601.t1",1.07616,1
"chr18_g37602.t1",1,1
"chr18_g37604.t1",1,1
"chr18_g37605.t1",1,1
"chr18_g37607.t1",1,1
"chr18_g37671.t1",1,1
"chr18_g37672.t1",1,1
"chr18_g37673.t1",1,1
"chr18_g37674.t1",1,1
"chr18_g37676.t1",1,1
"chr18_g37678.t1",1,1
"chr18_g37747.t1",1,1
"chr18_g37748.t1",3.8904,1
"chr18_g37810.t1",1,1
"chr18_g37812.t1",1,1
"chr18_g37813.t1",1,1
"chr18_g37924.t1",1,1
"chr18_g37926.t1",1,1
"chr18_g38020.t1",1,1
"chr18_g38198.t1",1,1
"chr18_g38199.t1",1,1
"chr18_g38288.t1",1,1
"chr18_g38509.t1",1,1
"chr18_g38512.t1",1,1
"chr18_g38513.t1",31.72658,1
"chr18_g39162.t1",1,1
"chr18_g39163.t1",1,1
"chr18_g39198.t1",472.11218,1
"chr18_g39466.t1",1,1
"chr18_g3949.t1",1,1
"chr18_g3952.t1",1.63859,1
"chr18_g39679.t1",1.78269,1
"chr18_g40159.t1",1,1
"chr18_g4035.t1",1,1
"chr18_g40363.t1",1,1
"chr18_g4039.t1",1,1
"chr18_g4040.t1",1,1
"chr18_g4045.t1",1,1
"chr18_g40457.t1",1,1
"chr18_g4048.t1",1,1
"chr18_g40554.t1",1,1
"chr18_g40555.t1",1,1
"chr18_g40556.t1",1.47197,1
"chr18_g40557.t1",1,1
"chr18_g40583.t1",1,1
"chr18_g40584.t1",1,1
"chr18_g40789.t1",1,1
"chr18_g40790.t1",1,1
"chr18_g40791.t1",999,1
"chr18_g40794.t1",3.47746,1
"chr18_g40795.t1",1,1
"chr18_g40885.t1",7.15741,1
"chr18_g40886.t1",1,1
"chr18_g40888.t1",1,1
"chr18_g40889.t1",1,1
"chr18_g40892.t1",1,1
"chr18_g40898.t1",5.50578,1
"chr18_g40899.t1",1,1
"chr18_g41422.t1",1,1
"chr18_g41466.t1",1,1
"chr18_g41546.t1",1,1
"chr18_g41548.t1",17.72163,1
"chr18_g41573.t1",1,1
"chr18_g41574.t1",5.60983,1
"chr18_g41584.t1",1,1
"chr18_g41588.t1",1,1
"chr18_g41602.t1",1,1
"chr18_g41655.t1",1,1
"chr18_g41695.t1",1,1
"chr18_g41747.t1",1,1
"chr18_g41778.t1",1,1
"chr18_g41779.t1",1,1
"chr18_g41916.t1",1,1
"chr18_g42049.t1",1,1
"chr18_g42086.t1",999,1
"chr18_g42270.t1",1,1
"chr18_g42345.t1",1,1
"chr18_g42742.t1",1.7819,1
"chr18_g42767.t1",1,1
"chr18_g4279.t1",1,1
"chr18_g4282.t1",1,1
"chr18_g4291.t1",1,1
"chr18_g42997.t1",1,1
"chr18_g43581.t1",1,1
"chr18_g43773.t1",1,1
"chr18_g43784.t1",1,1
"chr18_g43962.t1",1,1
"chr18_g44076.t1",1,1
"chr18_g44171.t1",1.99004,1
"chr18_g44251.t1",1,1
"chr18_g44406.t1",2.03239,1
"chr18_g45158.t1",1,1
"chr18_g45546.t1",1,1
"chr18_g45596.t1",1,1
"chr18_g47401.t1",1,1
"chr18_g47402.t1",1.50545,1
"chr18_g47405.t1",1,1
"chr18_g47406.t1",1,1
"chr18_g47409.t1",1,1
"chr18_g47422.t1",5.08727,1
"chr18_g47426.t1",1.00007,1
"chr18_g4743.t1",1,1
"chr18_g47436.t1",1,1
"chr18_g4755.t1",1,1
"chr18_g4776.t1",1,1
"chr18_g4777.t1",5.75115,1
"chr18_g4778.t1",1,1
"chr18_g4779.t1",1.82933,1
"chr18_g4780.t1",1,1
"chr18_g4783.t1",1,1
"chr18_g4786.t1",1,1
"chr18_g4788.t1",3.88426,1
"chr18_g4801.t1",39.47366,1
"chr18_g48854.t1",1,1
"chr18_g48855.t1",1,1
"chr18_g48861.t1",1,1
"chr18_g48863.t1",1,1
"chr18_g49019.t1",1,1
"chr18_g49641.t1",1,1
"chr18_g49642.t1",1,1
"chr18_g49643.t1",1,1
"chr18_g49644.t1",1,1
"chr18_g49645.t1",1,1
"chr18_g49650.t1",1,1
"chr18_g49651.t1",1.02278,1
"chr18_g49655.t1",5.36325,1
"chr18_g49656.t1",1,1
"chr18_g49657.t1",23.74636,1
"chr18_g49658.t1",1,1
"chr18_g50010.t1",1.67307,1
"chr18_g50012.t1",3.99361,1
"chr18_g50013.t1",1,1
"chr18_g50191.t1",1,1
"chr18_g50192.t1",1,1
"chr18_g50195.t1",1,1
"chr18_g50196.t1",1,1
"chr18_g50198.t1",1,1
"chr18_g50200.t1",1,1
"chr18_g50201.t1",1,1
"chr18_g50202.t1",1,1
"chr18_g50203.t1",1,1
"chr18_g50667.t1",1,1
"chr18_g50670.t1",1,1
"chr18_g50672.t1",1,1
"chr18_g50673.t1",1,1
"chr18_g50674.t1",1,1
"chr18_g50678.t1",1,1
"chr18_g50687.t1",24.95783,1
"chr18_g50690.t1",1,1
"chr18_g50693.t1",1,1
"chr18_g50694.t1",3.04713,1
"chr18_g50696.t1",1,1
"chr18_g50699.t1",1,1
"chr18_g50703.t1",1,1
"chr18_g50705.t1",1,1
"chr18_g51088.t1",1,1
"chr18_g51091.t1",1,1
"chr18_g51096.t1",3.54554,1
"chr18_g51098.t1",1,1
"chr18_g51099.t1",1,1
"chr18_g51101.t1",1,1
"chr18_g51103.t1",1,1
"chr18_g51105.t1",1,1
"chr18_g51107.t1",1,1
"chr18_g51112.t1",1,1
"chr18_g51115.t1",2.044,1
"chr18_g51120.t1",1,1
"chr18_g52682.t1",1,1
"chr18_g52683.t1",20.50617,1
"chr18_g52684.t1",1,1
"chr18_g52685.t1",98.03602,1
"chr18_g52686.t1",1,1
"chr18_g52688.t1",4.40615,1
"chr18_g52689.t1",1,1
"chr18_g52692.t1",2.26256,1
"chr18_g52693.t1",1,1
"chr18_g52694.t1",1,1
"chr18_g52695.t1",1,1
"chr18_g52696.t1",1,1
"chr18_g52697.t1",1,1
"chr18_g52699.t1",1,1
"chr18_g52701.t1",1,1
"chr18_g52702.t1",1,1
"chr18_g52703.t1",1,1
"chr18_g52704.t1",1,1
"chr18_g52706.t1",1,1
"chr18_g52707.t1",5.34933,1
"chr18_g52710.t1",1,1
"chr18_g52713.t1",1,1
"chr18_g52715.t1",1,1
"chr18_g52716.t1",3.16954,1
"chr18_g52998.t1",1,1
"chr18_g53002.t1",1,1
"chr18_g53004.t1",1,1
"chr18_g53005.t1",1,1
"chr18_g53007.t1",1,1
"chr18_g53009.t1",1,1
"chr18_g53010.t1",7.80464,1
"chr18_g53011.t1",2.4455,1
"chr18_g53014.t1",1,1
"chr18_g53016.t1",1,1
"chr18_g53020.t1",1,1
"chr18_g53148.t1",1,1
"chr18_g53151.t1",1,1
"chr18_g53152.t1",1,1
"chr18_g53154.t1",1,1
"chr18_g53155.t1",1,1
"chr18_g53157.t1",1,1
"chr18_g53158.t1",1.5928,1
"chr18_g53160.t1",1,1
"chr18_g53161.t1",1,1
"chr18_g53163.t1",1,1
"chr18_g53165.t1",1,1
"chr18_g5359.t1",1,1
"chr18_g5360.t1",1,1
"chr18_g5361.t1",1,1
"chr18_g5363.t1",1,1
"chr18_g53646.t1",1,1
"chr18_g53647.t1",1,1
"chr18_g5365.t1",1,1
"chr18_g53651.t1",1.0435,1
"chr18_g53663.t1",1,1
"chr18_g53665.t1",1,1
"chr18_g53668.t1",1,1
"chr18_g5367.t1",1,1
"chr18_g53676.t1",1,1
"chr18_g53677.t1",1,1
"chr18_g5368.t1",3.04332,1
"chr18_g53684.t1",1,1
"chr18_g53685.t1",1,1
"chr18_g53687.t1",1.78789,1
"chr18_g53689.t1",1,1
"chr18_g5369.t1",1,1
"chr18_g53690.t1",1,1
"chr18_g5370.t1",1,1
"chr18_g53890.t1",1,1
"chr18_g53892.t1",1,1
"chr18_g53895.t1",3.04838,1
"chr18_g53896.t1",1,1
"chr18_g53898.t1",1,1
"chr18_g53903.t1",20.43181,1
"chr18_g53907.t1",1,1
"chr18_g54903.t1",1,1
"chr18_g54904.t1",1,1
"chr18_g54905.t1",1.00736,1
"chr18_g54906.t1",1.09499,1
"chr18_g54907.t1",1,1
"chr18_g54910.t1",1,1
"chr18_g54912.t1",1.09385,1
"chr18_g54915.t1",5.58015,1
"chr18_g54916.t1",1,1
"chr18_g55333.t1",12.30211,1
"chr18_g55439.t1",1,1
"chr18_g55440.t1",1,1
"chr18_g55441.t1",1,1
"chr18_g55444.t1",1,1
"chr18_g55447.t1",1,1
"chr18_g55448.t1",2.10063,1
"chr18_g55449.t1",1,1
"chr18_g55450.t1",1,1
"chr18_g55454.t1",1,1
"chr18_g55455.t1",1,1
"chr18_g55457.t1",1,1
"chr18_g55458.t1",9.7619,1
"chr18_g55812.t1",1,1
"chr18_g55813.t1",1,1
"chr18_g55827.t1",1,1
"chr18_g55844.t1",1,1
"chr18_g55846.t1",1,1
"chr18_g56252.t1",1,1
"chr18_g56257.t1",1,1
"chr18_g56258.t1",1,1
"chr18_g56259.t1",1,1
"chr18_g56261.t1",30.11799,1
"chr18_g56262.t1",1,1
"chr18_g56264.t1",1,1
"chr18_g56265.t1",1,1
"chr18_g56266.t1",1,1
"chr18_g56267.t1",1,1
"chr18_g56268.t1",1.04592,1
"chr18_g56311.t1",1,1
"chr18_g56318.t1",1,1
"chr18_g56319.t1",1,1
"chr18_g56320.t1",999,1
"chr18_g56321.t1",1,1
"chr18_g56326.t1",1,1
"chr18_g56327.t1",1,1
"chr18_g56328.t1",1,1
"chr18_g56332.t1",4.04908,1
"chr18_g56333.t1",1,1
"chr18_g56335.t1",1,1
"chr18_g56336.t1",1,1
"chr18_g56338.t1",1,1
"chr18_g56339.t1",1,1
"chr18_g5634.t1",1.67772,1
"chr18_g56340.t1",1.27249,1
"chr18_g5635.t1",999,1
"chr18_g56397.t1",1,1
"chr18_g56420.t1",1,1
"chr18_g56427.t1",1,1
"chr18_g56583.t1",1,1
"chr18_g56586.t1",2.55743,1
"chr18_g56589.t1",1,1
"chr18_g56590.t1",1,1
"chr18_g56600.t1",1,1
"chr18_g56606.t1",1,1
"chr18_g56611.t1",1,1
"chr18_g5693.t1",1,1
"chr18_g5695.t1",46.49694,1
"chr18_g5696.t1",1,1
"chr18_g57003.t1",1,1
"chr18_g57004.t1",9.36271,1
"chr18_g5701.t1",11.74344,1
"chr18_g57130.t1",1,1
"chr18_g57132.t1",1,1
"chr18_g57133.t1",1,1
"chr18_g57134.t1",1,1
"chr18_g57135.t1",1,1
"chr18_g57136.t1",1,1
"chr18_g57137.t1",1,1
"chr18_g57140.t1",1,1
"chr18_g57141.t1",1,1
"chr18_g57792.t1",1,1
"chr18_g57793.t1",1,1
"chr18_g57794.t1",1,1
"chr18_g57811.t1",1.2108,1
"chr18_g58100.t1",5.31424,1
"chr18_g58103.t1",1,1
"chr18_g58658.t1",1,1
"chr18_g58659.t1",1,1
"chr18_g58665.t1",1,1
"chr18_g58668.t1",1.80221,1
"chr18_g58674.t1",1,1
"chr18_g58675.t1",1,1
"chr18_g58676.t1",1,1
"chr18_g58677.t1",1,1
"chr18_g59259.t1",1,1
"chr18_g59265.t1",1,1
"chr18_g59266.t1",1,1
"chr18_g59268.t1",1,1
"chr18_g59269.t1",1,1
"chr18_g59338.t1",1,1
"chr18_g59785.t2",1,1
"chr18_g59788.t1",17.00057,1
"chr18_g59789.t1",1,1
"chr18_g59790.t1",1,1
"chr18_g59803.t1",1,1
"chr18_g59806.t1",1,1
"chr18_g59807.t1",1,1
"chr18_g59808.t1",1,1
"chr18_g59809.t1",1,1
"chr18_g59811.t1",1,1
"chr18_g59812.t1",1,1
"chr18_g59813.t1",1,1
"chr18_g59814.t1",1,1
"chr18_g59934.t1",1,1
"chr18_g59936.t1",1,1
"chr18_g59937.t1",1,1
"chr18_g59939.t1",1,1
"chr18_g59940.t1",1,1
"chr18_g59941.t1",1,1
"chr18_g59942.t1",1,1
"chr18_g59944.t1",19.56425,1
"chr18_g59945.t1",1,1
"chr18_g59946.t1",1,1
"chr18_g59951.t1",3.29907,1
"chr18_g6001.t1",1,1
"chr18_g6003.t1",3.9845,1
"chr18_g6004.t1",1,1
"chr18_g60768.t1",1,1
"chr18_g60769.t1",1,1
"chr18_g60770.t1",1,1
"chr18_g60780.t1",1,1
"chr18_g60787.t1",1,1
"chr18_g60788.t1",1,1
"chr18_g60789.t1",1,1
"chr18_g60854.t1",1,1
"chr18_g60908.t1",1,1
"chr18_g60912.t1",1,1
"chr18_g60913.t1",1,1
"chr18_g60914.t1",1,1
"chr18_g60915.t1",1,1
"chr18_g60917.t1",2.05128,1
"chr18_g60923.t1",1,1
"chr18_g60924.t1",1,1
"chr18_g60927.t2",8.94763,1
"chr18_g61123.t1",1,1
"chr18_g61124.t1",1,1
"chr18_g61126.t1",1,1
"chr18_g6286.t1",1.02624,1
"chr18_g6481.t1",1,1
"chr18_g6482.t1",1,1
"chr18_g6487.t1",1,1
"chr18_g6490.t1",1,1
"chr18_g6491.t1",1,1
"chr18_g6493.t1",1,1
"chr18_g7271.t1",1,1
"chr18_g7274.t1",1,1
"chr18_g7275.t1",1,1
"chr18_g7276.t1",1,1
"chr18_g7278.t1",1,1
"chr18_g7279.t1",4.85316,1
"chr18_g7426.t1",1,1
"chr18_g7516.t1",1,1
"chr18_g8009.t1",1,1
"chr18_g8010.t1",3.9563,1
"chr18_g8020.t1",1,1
"chr18_g8232.t1",24.38894,1
"chr18_g8233.t1",1,1
"chr18_g8234.t1",1,1
"chr18_g8235.t1",1,1
"chr18_g8236.t1",1,1
"chr18_g8237.t1",1,1
"chr18_g8238.t1",1.96502,1
"chr18_g8239.t1",1,1
"chr18_g8240.t1",1,1
"chr18_g8262.t1",1,1
"chr18_g8263.t1",1,1
"chr18_g8275.t1",1,1
"chr18_g8331.t1",1,1
"chr18_g8513.t1",2.41501,1
"chr18_g8568.t1",1,1
"chr18_g8802.t1",1,1
"chr18_g8880.t1",1,1
"chr18_g891.t1",1,1
"chr18_g894.t1",1,1
"chr18_g9114.t1",1,1
"chr18_g9124.t1",4.21413,1
"chr18_g9196.t1",1,1
"chr18_g9211.t1",1,1
"chr18_g9518.t1",1,1
"chr18_g9519.t1",1,1
"chr18_g9706.t1",1,1
"chr18_g9707.t1",1,1
"chr18_g9708.t1",1,1
"chr18_g9710.t1",1,1
"chr18_g9743.t1",1,1
"chr18_g9744.t1",1,1
"chr18_g9821.t1",1,1
"chr18_g9959.t1",1.84417,1
"chr19_g10130.t1",1,1
"chr19_g10219.t1",1.58525,1
"chr19_g10301.t1",3.37078,1
"chr19_g10370.t1",1,1
"chr19_g10526.t1",1,1
"chr19_g10527.t1",1,1
"chr19_g10615.t1",1,1
"chr19_g10728.t1",29.01146,1
"chr19_g10759.t1",1,1
"chr19_g10783.t1",1,1
"chr19_g10850.t1",1,1
"chr19_g10868.t1",1,1
"chr19_g11433.t1",1,1
"chr19_g11634.t1",1.21598,1
"chr19_g12075.t1",1,1
"chr19_g13914.t1",1,1
"chr19_g13915.t1",1,1
"chr19_g13916.t1",1,1
"chr19_g13917.t1",1,1
"chr19_g13923.t1",6.95175,1
"chr19_g13932.t1",29.14296,1
"chr19_g13933.t1",4.54574,1
"chr19_g13943.t1",5.21667,1
"chr19_g13944.t1",1,1
"chr19_g13948.t1",1,1
"chr19_g13951.t1",1,1
"chr19_g13953.t1",1.54518,1
"chr19_g13955.t1",1,1
"chr19_g13958.t1",7.93489,1
"chr19_g13964.t1",1,1
"chr19_g13966.t1",1,1
"chr19_g13981.t1",1,1
"chr19_g15277.t1",3.04543,1
"chr19_g15563.t1",1,1
"chr19_g15564.t1",1,1
"chr19_g15566.t1",1,1
"chr19_g15568.t1",16.14032,1
"chr19_g15569.t1",1,1
"chr19_g15570.t1",1,1
"chr19_g15571.t1",1,1
"chr19_g15572.t1",1,1
"chr19_g15578.t1",1,1
"chr19_g16052.t1",1,1
"chr19_g16113.t1",12.68287,1
"chr19_g16132.t1",1,1
"chr19_g16702.t1",1,1
"chr19_g16877.t1",1,1
"chr19_g16888.t1",1,1
"chr19_g16891.t1",1,1
"chr19_g17499.t1",1.21507,1
"chr19_g17502.t1",1,1
"chr19_g17504.t1",1,1
"chr19_g17512.t1",1,1
"chr19_g17515.t1",1,1
"chr19_g17572.t1",1,1
"chr19_g17573.t1",168.87801,1
"chr19_g17574.t1",1,1
"chr19_g17575.t1",1,1
"chr19_g17576.t1",1,1
"chr19_g17577.t1",1.05009,1
"chr19_g17578.t1",1,1
"chr19_g17580.t1",1,1
"chr19_g17583.t1",403.53454,1
"chr19_g17584.t1",1,1
"chr19_g17587.t1",1,1
"chr19_g17792.t1",1,1
"chr19_g17800.t1",1,1
"chr19_g17801.t1",1,1
"chr19_g17802.t1",1.12145,1
"chr19_g17803.t1",1,1
"chr19_g17804.t1",1,1
"chr19_g17805.t1",1.46382,1
"chr19_g17806.t1",1,1
"chr19_g17809.t1",1,1
"chr19_g17817.t1",1,1
"chr19_g17819.t1",1,1
"chr19_g18067.t1",127.7022,1
"chr19_g18068.t1",1.87596,1
"chr19_g18071.t1",1,1
"chr19_g18074.t1",1,1
"chr19_g18075.t1",1,1
"chr19_g18076.t1",1,1
"chr19_g18077.t1",1,1
"chr19_g18078.t1",1,1
"chr19_g18079.t1",1,1
"chr19_g18617.t1",3.27587,1
"chr19_g18628.t1",1,1
"chr19_g18629.t1",1,1
"chr19_g18631.t1",1,1
"chr19_g18632.t1",1,1
"chr19_g18633.t1",1,1
"chr19_g18634.t1",1,1
"chr19_g18635.t1",1,1
"chr19_g18636.t1",1,1
"chr19_g18637.t1",1,1
"chr19_g18639.t1",1,1
"chr19_g18640.t1",1,1
"chr19_g18641.t1",1,1
"chr19_g18652.t1",1,1
"chr19_g18653.t1",1,1
"chr19_g18654.t1",1,1
"chr19_g18655.t1",1,1
"chr19_g18782.t1",1.31537,1
"chr19_g19072.t1",2.22702,1
"chr19_g19074.t1",1,1
"chr19_g19075.t1",1,1
"chr19_g19076.t1",1,1
"chr19_g19078.t1",1,1
"chr19_g19337.t1",8.02488,1
"chr19_g19432.t1",1,1
"chr19_g19434.t1",91.85996,1
"chr19_g19438.t1",1,1
"chr19_g19442.t1",1,1
"chr19_g19444.t1",1,1
"chr19_g19445.t1",2.33332,1
"chr19_g19447.t1",1,1
"chr19_g19449.t1",1,1
"chr19_g19450.t1",1,1
"chr19_g19457.t1",4.13845,1
"chr19_g19460.t1",2.58867,1
"chr19_g20014.t1",1,1
"chr19_g20015.t1",1,1
"chr19_g20017.t1",1,1
"chr19_g20018.t1",13.5878,1
"chr19_g20024.t1",1,1
"chr19_g20025.t1",1,1
"chr19_g20027.t1",1,1
"chr19_g20030.t1",21.27019,1
"chr19_g20031.t1",1,1
"chr19_g20072.t1",1,1
"chr19_g20075.t1",1,1
"chr19_g20076.t1",1,1
"chr19_g20077.t1",1,1
"chr19_g20078.t1",1,1
"chr19_g20079.t1",1,1
"chr19_g20081.t1",1,1
"chr19_g20083.t1",1,1
"chr19_g20084.t1",1,1
"chr19_g20091.t1",1,1
"chr19_g20092.t1",1,1
"chr19_g20094.t1",1.23329,1
"chr19_g20095.t1",1,1
"chr19_g20097.t1",1,1
"chr19_g20098.t1",1,1
"chr19_g20101.t1",1,1
"chr19_g20102.t1",39.77733,1
"chr19_g20108.t1",1,1
"chr19_g20109.t1",1,1
"chr19_g20110.t1",1,1
"chr19_g20111.t1",2.76591,1
"chr19_g20113.t1",1,1
"chr19_g20115.t1",1,1
"chr19_g20120.t1",1,1
"chr19_g20129.t1",1,1
"chr19_g20130.t1",1,1
"chr19_g20132.t1",1,1
"chr19_g20140.t1",1,1
"chr19_g20163.t1",1,1
"chr19_g20168.t1",1,1
"chr19_g20170.t1",1,1
"chr19_g20171.t1",1,1
"chr19_g20173.t1",1,1
"chr19_g20174.t1",1.50795,1
"chr19_g20175.t1",10.46486,1
"chr19_g20176.t1",1,1
"chr19_g20177.t1",1,1
"chr19_g20178.t1",1,1
"chr19_g20179.t1",1,1
"chr19_g20181.t1",1,1
"chr19_g20183.t1",1,1
"chr19_g20184.t1",1,1
"chr19_g20192.t1",1,1
"chr19_g21047.t1",1,1
"chr19_g22165.t1",1,1
"chr19_g22167.t1",1,1
"chr19_g22170.t1",1,1
"chr19_g23035.t1",1,1
"chr19_g23038.t1",1,1
"chr19_g23039.t1",1,1
"chr19_g23040.t1",1.3459,1
"chr19_g23041.t1",2.719,1
"chr19_g23189.t1",1.15876,1
"chr19_g2380.t1",1,1
"chr19_g2381.t1",1,1
"chr19_g2382.t1",1,1
"chr19_g2383.t1",1,1
"chr19_g23884.t1",1,1
"chr19_g23885.t1",1.00013,1
"chr19_g24811.t1",1,1
"chr19_g25842.t1",2.22385,1
"chr19_g25843.t1",1,1
"chr19_g25845.t1",1,1
"chr19_g26008.t1",5.98988,1
"chr19_g2691.t1",3.48173,1
"chr19_g2692.t1",1,1
"chr19_g2693.t1",2.22116,1
"chr19_g2694.t1",1,1
"chr19_g2695.t1",1,1
"chr19_g2696.t1",1,1
"chr19_g2698.t1",1,1
"chr19_g2699.t1",1,1
"chr19_g2701.t1",1,1
"chr19_g27035.t1",1,1
"chr19_g27036.t1",1,1
"chr19_g27038.t1",1.17178,1
"chr19_g27042.t1",1,1
"chr19_g27044.t1",1,1
"chr19_g27047.t1",1,1
"chr19_g27060.t1",1,1
"chr19_g27061.t1",1,1
"chr19_g27070.t1",1,1
"chr19_g27077.t1",1,1
"chr19_g27078.t1",19.99316,1
"chr19_g27079.t1",9.59286,1
"chr19_g27080.t1",1,1
"chr19_g27081.t1",1,1
"chr19_g27082.t1",1,1
"chr19_g27083.t2",1,1
"chr19_g27084.t1",1,1
"chr19_g27091.t1",23.46935,1
"chr19_g27093.t1",3.5245,1
"chr19_g2818.t1",1,1
"chr19_g28638.t1",1,1
"chr19_g28642.t1",1,1
"chr19_g28816.t1",1,1
"chr19_g28817.t1",1,1
"chr19_g28818.t1",1,1
"chr19_g28819.t1",1,1
"chr19_g28820.t1",1,1
"chr19_g28825.t1",2.34085,1
"chr19_g28826.t1",1,1
"chr19_g28827.t1",1,1
"chr19_g2904.t1",1,1
"chr19_g2907.t1",1,1
"chr19_g2908.t1",2.59716,1
"chr19_g2910.t1",1,1
"chr19_g2911.t1",1,1
"chr19_g2912.t1",1,1
"chr19_g29195.t1",1,1
"chr19_g29699.t1",1,1
"chr19_g29704.t1",1,1
"chr19_g29705.t1",1,1
"chr19_g29707.t1",21.52734,1
"chr19_g29708.t1",1,1
"chr19_g30165.t1",1,1
"chr19_g30179.t1",1,1
"chr19_g30299.t1",2.21514,1
"chr19_g30302.t1",1,1
"chr19_g30303.t1",3.81407,1
"chr19_g30409.t1",1.00001,1
"chr19_g31164.t1",1,1
"chr19_g31166.t1",2.12322,1
"chr19_g31171.t1",1,1
"chr19_g31234.t1",1,1
"chr19_g31236.t1",1,1
"chr19_g31239.t1",1,1
"chr19_g31241.t1",1.24086,1
"chr19_g31242.t1",1,1
"chr19_g31243.t1",1,1
"chr19_g31244.t1",1,1
"chr19_g31247.t1",1,1
"chr19_g31248.t1",1,1
"chr19_g31251.t1",1,1
"chr19_g31253.t1",1,1
"chr19_g31254.t1",1,1
"chr19_g31257.t1",1,1
"chr19_g31618.t1",1,1
"chr19_g32067.t1",1,1
"chr19_g32068.t1",1,1
"chr19_g32070.t1",1,1
"chr19_g32071.t1",1,1
"chr19_g32073.t1",1,1
"chr19_g32074.t1",1,1
"chr19_g32075.t1",1,1
"chr19_g32076.t1",1,1
"chr19_g32249.t1",1,1
"chr19_g32286.t1",1,1
"chr19_g32287.t1",1,1
"chr19_g32289.t1",664.80892,1
"chr19_g32290.t1",1,1
"chr19_g32654.t1",2.9288,1
"chr19_g32656.t1",1,1
"chr19_g32658.t1",1,1
"chr19_g32661.t1",1,1
"chr19_g32664.t1",1,1
"chr19_g32666.t1",1,1
"chr19_g32963.t1",3.17637,1
"chr19_g32964.t1",1,1
"chr19_g32965.t1",1,1
"chr19_g32966.t1",1,1
"chr19_g32967.t1",1.78816,1
"chr19_g32968.t1",1,1
"chr19_g33079.t1",1,1
"chr19_g33080.t1",1,1
"chr19_g33081.t1",1,1
"chr19_g33180.t1",1,1
"chr19_g33181.t1",1,1
"chr19_g33182.t1",12.01735,1
"chr19_g33183.t1",1,1
"chr19_g33184.t1",1,1
"chr19_g33186.t1",1,1
"chr19_g33187.t1",1,1
"chr19_g33188.t1",1,1
"chr19_g33191.t1",1,1
"chr19_g33193.t1",8.07826,1
"chr19_g33196.t1",48.39277,1
"chr19_g3377.t1",1,1
"chr19_g34169.t1",2.2607,1
"chr19_g34170.t1",1.14705,1
"chr19_g34173.t1",6.03738,1
"chr19_g34174.t1",136.00764,1
"chr19_g34195.t1",1,1
"chr19_g34261.t1",1,1
"chr19_g34262.t1",1,1
"chr19_g34265.t1",1,1
"chr19_g34269.t1",1,1
"chr19_g34397.t1",1,1
"chr19_g34399.t1",1,1
