gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr20_g39486.t1.Gain.Vert.Bar,-2380.538099,-2380.538099,-2380.754495,0.22889,0.22889,0.22837,1.0,1.0,1.0,0.0,1.0
chr20_g39853.t1.Gain.Vert.Bar,-2137.39456,-2137.394378,-2137.394335,0.22242,0.22241,0.22242,1.0,1.0,1.0,0.0003640000004452304,0.9847782562336442
chr20_g39857.t1.Gain.Vert.Bar,-6267.239757,-6267.239757,-6267.239753,0.32427,0.32427,0.32425,1.0,1.0,1.0,0.0,1.0
chr20_g40045.t1.Gain.Vert.Bar,-1891.831167,-1891.831078,-1891.986686,0.50737,0.50736,0.50695,1.0,1.0,1.0,0.00017800000023271423,0.9893552080172893
chr20_g40065.t1.Gain.Vert.Bar,-3052.224354,-3052.224354,-3052.224354,0.33099,0.33099,0.33099,1.0,1.0,1.0,0.0,1.0
chr20_g40086.t1.Gain.Vert.Bar,-5194.626253,-5194.626252,-5194.663652,0.142,0.14199,0.14202,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr20_g40385.t1.Gain.Vert.Bar,-2209.62813,-2209.000277,-2212.038715,1.42369,1.42471,1.42112,1.0,4.65421,1.0,1.2557059999999183,0.26246545395037396
chr20_g40487.t1.Gain.Vert.Bar,-3792.746489,-3792.435016,-3796.017847,0.90257,0.90291,0.90164,1.0,2.37399,1.0,0.622946000000411,0.4299546361394416
chr20_g40488.t1.Gain.Vert.Bar,-1441.30272,-1441.30272,-1441.521935,0.23776,0.23776,0.23772,1.0,1.0,1.0,0.0,1.0
chr20_g40489.t1.Gain.Vert.Bar,-2463.748379,-2463.748379,-2464.834306,0.19282,0.19282,0.19251,1.0,1.0,1.0,0.0,1.0
chr20_g40743.t1.Gain.Vert.Bar,-7129.098302,-7128.980558,-7129.771081,0.28781,0.28788,0.28794,1.0,2.03264,1.0,0.2354880000002595,0.6274840825107507
chr20_g40745.t1.Gain.Vert.Bar,-2436.123107,-2436.12313,-2438.214143,0.37735,0.37735,0.37739,1.0,1.0,1.0,-4.600000011123484e-05,1.0
chr20_g40746.t1.Gain.Vert.Bar,-2042.981514,-2042.979517,-2044.249852,0.3633,0.36335,0.36377,1.0,1.11965,1.0,0.003994000000147935,0.9496087567512534
chr20_g40747.t1.Gain.Vert.Bar,-4439.770051,-4439.756058,-4440.259861,0.39637,0.39638,0.39625,1.0,1.28826,1.0,0.02798600000096485,0.8671417406512906
chr20_g40748.t1.Gain.Vert.Bar,-3830.897338,-3830.897338,-3831.182894,0.21697,0.21697,0.21701,1.0,1.0,1.0,0.0,1.0
chr20_g41119.t1.Gain.Vert.Bar,-582.633282,-581.008103,-581.008103,0.40142,0.40155,0.40155,1.0,1.0,1.0,3.2503580000000056,0.07140785961725031
chr20_g41168.t1.Gain.Vert.Bar,-1400.644791,-1400.644791,-1400.644896,0.20157,0.20156,0.20157,1.0,1.0,1.0,0.0,1.0
chr20_g41198.t1.Gain.Vert.Bar,-1078.784951,-1078.78498,-1078.966044,0.2741,0.2741,0.27426,1.0,1.0,1.0,-5.79999996261904e-05,1.0
chr20_g41202.t1.Gain.Vert.Bar,-9085.809262,-9085.536528,-9085.851538,0.2706,0.27101,0.27065,1.0,9.9586,1.0,0.5454680000002554,0.4601754025609791
chr20_g41728.t1.Gain.Vert.Bar,-3366.068769,-3365.507762,-3371.40544,3.18987,3.1948,3.1957,1.0,1.66796,1.0,1.1220139999995808,0.28948520063446304
chr20_g42138.t1.Gain.Vert.Bar,-4367.606034,-4366.889135,-4370.499997,3.21747,3.22311,3.22164,1.0,2.70785,1.0,1.4337980000000243,0.23114560163158637
chr20_g42397.t1.Gain.Vert.Bar,-841.776096,-841.776096,-842.881349,0.45596,0.45596,0.45925,1.0,1.0,1.0,0.0,1.0
chr20_g42399.t1.Gain.Vert.Bar,-1062.229819,-1062.229787,-1062.514416,0.17434,0.17434,0.17428,1.0,1.0,1.0,6.399999983841553e-05,0.9936169916071302
chr20_g42460.t1.Gain.Vert.Bar,-4485.70525,-4476.935248,-4486.597755,1.42836,1.44473,1.42642,1.0,11.40956,1.0,17.54000400000041,2.8132584906908837e-05
chr20_g42526.t1.Gain.Vert.Bar,-1458.248734,-1458.248734,-1458.258743,0.27357,0.27357,0.27355,1.0,1.0,1.0,0.0,1.0
chr20_g42542.t1.Gain.Vert.Bar,-2380.278126,-2380.134539,-2380.447487,0.22287,0.22328,0.22314,1.0,11.28982,1.0,0.28717400000005,0.5920372149750388
chr20_g43257.t1.Gain.Vert.Bar,-1287.97671,-1287.97671,-1287.97671,0.20537,0.20537,0.20538,1.0,1.0,1.0,0.0,1.0
chr20_g44101.t1.Gain.Vert.Bar,-1018.418587,-1018.418577,-1018.557909,0.30155,0.30156,0.3019,1.0,1.02313,1.0,1.9999999949504854e-05,0.996431763666324
chr20_g44118.t1.Gain.Vert.Bar,-731.178564,-731.178564,-731.178612,0.296,0.296,0.296,1.0,1.0,1.0,0.0,1.0
chr20_g44177.t1.Gain.Vert.Bar,-3616.800202,-3616.23776,-3616.800202,1.59708,1.60246,1.59708,1.0,14.34305,1.0,1.1248839999998381,0.28886922770970613
chr20_g45134.t1.Gain.Vert.Bar,-382.810801,-382.75295,-382.884211,0.16119,0.16832,0.16096,1.0,21.04086,1.0,0.1157020000000557,0.733743594565859
chr20_g45601.t1.Gain.Vert.Bar,-581.968139,-581.968135,-581.968112,0.43917,0.43917,0.43917,1.0,1.0,1.0,7.999999979801942e-06,0.9977432446776654
chr20_g45822.t1.Gain.Vert.Bar,-4890.317381,-4888.787067,-4891.856141,1.3224,1.32923,1.32421,1.0,3.9959,1.0,3.0606279999992694,0.08021066313118093
chr20_g46209.t1.Gain.Vert.Bar,-3047.632331,-3046.005399,-3046.48485,0.33168,0.33246,0.33126,1.0,9.86295,1.0,3.2538639999993393,0.07125529547489586
chr20_g46214.t1.Gain.Vert.Bar,-2703.955326,-2704.575773,-2704.575727,0.30865,0.30845,0.30846,1.0,1.0,1.0,-1.2408940000004804,1.0
chr20_g46217.t1.Gain.Vert.Bar,-2975.47102,-2968.46944,-2978.566056,1.20143,1.21594,1.19871,1.0,15.6344,1.0,14.003160000000207,0.00018250365713100696
chr20_g46220.t1.Gain.Vert.Bar,-3364.157447,-3364.147274,-3365.233825,0.21494,0.21502,0.21559,1.0,1.42714,1.0,0.020346000000245112,0.8865749745852445
chr20_g46221.t1.Gain.Vert.Bar,-6976.271498,-6976.271499,-6976.271499,0.31673,0.31673,0.31673,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr20_g46222.t1.Gain.Vert.Bar,-1695.923798,-1695.2017,-1695.966878,0.32496,0.32501,0.32507,1.0,10.1453,1.0,1.4441959999999199,0.22946154154105708
chr20_g46223.t1.Gain.Vert.Bar,-2736.414662,-2736.414662,-2736.572674,0.19091,0.19091,0.19107,1.0,1.0,1.0,0.0,1.0
chr20_g46224.t1.Gain.Vert.Bar,-5186.108865,-5185.938528,-5186.73642,0.35488,0.35509,0.35507,1.0,1.9586,1.0,0.34067400000094494,0.5594404344947403
chr20_g46229.t1.Gain.Vert.Bar,-5607.957101,-5607.794597,-5608.418598,0.44746,0.44754,0.4474,1.0,2.3234,1.0,0.3250079999997979,0.5686134500332799
chr20_g46307.t1.Gain.Vert.Bar,-402.834377,-402.834377,-402.834377,0.28167,0.28168,0.28168,1.0,1.0,1.0,0.0,1.0
chr20_g46351.t1.Gain.Vert.Bar,-2995.452283,-2995.285982,-2998.370798,0.23151,0.23269,0.2324,1.0,2.96278,1.0,0.3326020000004064,0.5641309382373919
chr20_g46352.t1.Gain.Vert.Bar,-2316.663601,-2316.6636,-2316.6636,0.22573,0.22573,0.22573,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr20_g46355.t1.Gain.Vert.Bar,-1281.154532,-1280.980521,-1282.040938,0.35622,0.35629,0.35522,1.0,2.813,1.0,0.3480220000001282,0.5552349691751959
chr20_g46999.t1.Gain.Vert.Bar,-6565.622021,-6563.212532,-6565.699431,0.14364,0.1449,0.14369,1.0,25.6696,1.0,4.818978000001152,0.02814803010549728
chr20_g47003.t1.Gain.Vert.Bar,-5777.661941,-5777.661941,-5777.661941,0.29858,0.29858,0.29858,1.0,1.0,1.0,0.0,1.0
chr20_g47005.t1.Gain.Vert.Bar,-3223.846076,-3223.846076,-3223.846071,0.15171,0.15171,0.1517,1.0,1.0,1.0,0.0,1.0
chr20_g47007.t1.Gain.Vert.Bar,-3009.649985,-3009.649232,-3009.651213,0.19516,0.19516,0.19519,1.0,1.59468,1.0,0.0015059999996083206,0.9690440917783304
chr20_g47009.t1.Gain.Vert.Bar,-2099.325342,-2099.325342,-2099.325342,0.12688,0.12687,0.12687,1.0,1.0,1.0,0.0,1.0
chr20_g47012.t1.Gain.Vert.Bar,-3287.485494,-3287.151882,-3287.799115,0.13731,0.13731,0.13743,1.0,1.12611,1.0,0.6672239999998055,0.4140211243412353
chr20_g47514.t1.Gain.Vert.Bar,-1370.017516,-1370.017516,-1370.017516,1.64016,1.64016,1.64016,1.0,1.0,1.0,0.0,1.0
chr20_g48042.t2.Gain.Vert.Bar,-4111.120115,-4111.120369,-4117.477053,0.4319,0.4319,0.43296,1.0,1.0,1.0,-0.00050800000099116,1.0
chr20_g48051.t1.Gain.Vert.Bar,-1426.407695,-1426.407695,-1426.541476,0.14212,0.14212,0.14206,1.0,1.0,1.0,0.0,1.0
chr20_g48055.t1.Gain.Vert.Bar,-2617.237665,-2617.237665,-2617.237665,0.35044,0.35044,0.35044,1.0,1.0,1.0,0.0,1.0
chr20_g48057.t1.Gain.Vert.Bar,-1547.831413,-1547.831413,-1548.728239,0.51212,0.51212,0.51249,1.0,1.0,1.0,0.0,1.0
chr20_g48787.t1.Gain.Vert.Bar,-6985.722045,-6985.405386,-6993.402333,0.52474,0.52514,0.52576,1.0,1.80806,1.0,0.6333180000001448,0.42614085540519364
chr20_g48791.t1.Gain.Vert.Bar,-2382.639041,-2382.639052,-2382.662314,0.2753,0.27529,0.27519,1.0,1.0,1.0,-2.2000000171829015e-05,1.0
chr20_g49563.t1.Gain.Vert.Bar,-5063.740739,-5062.344012,-5064.521077,0.37604,0.37767,0.37669,1.0,6.38228,1.0,2.7934540000005654,0.09465001594031602
chr20_g49565.t1.Gain.Vert.Bar,-4034.468333,-4033.639531,-4034.501427,0.20471,0.20551,0.20476,1.0,15.93568,1.0,1.657603999999992,0.19792713770301723
chr20_g49566.t1.Gain.Vert.Bar,-2811.813459,-2811.813459,-2812.157308,0.20546,0.20546,0.2055,1.0,1.0,1.0,0.0,1.0
chr20_g49567.t1.Gain.Vert.Bar,-2701.921668,-2701.568854,-2703.631658,0.19323,0.19318,0.19297,1.0,1.0,1.0,0.7056279999997059,0.4008990418854197
chr20_g49568.t1.Gain.Vert.Bar,-4599.229561,-4599.22956,-4599.229561,0.2921,0.29208,0.2921,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr20_g49569.t1.Gain.Vert.Bar,-5312.096275,-5312.095106,-5312.095112,0.21284,0.21285,0.21287,1.0,1.0,1.0,0.0023380000002362067,0.9614350199342179
chr20_g49570.t1.Gain.Vert.Bar,-3397.685264,-3394.014205,-3401.1853,0.29809,0.29876,0.29777,1.0,29.87879,1.0,7.342118000000482,0.006735743102890576
chr20_g49573.t1.Gain.Vert.Bar,-1061.672622,-1060.543239,-1061.752062,0.42404,0.43589,0.42373,1.0,57.75077,1.0,2.2587659999999232,0.13285989167890358
chr20_g49574.t1.Gain.Vert.Bar,-3135.167367,-3134.599322,-3142.045987,2.41262,2.4165,2.41707,1.0,1.7216,1.0,1.1360899999999674,0.2864800488056293
chr20_g49575.t1.Gain.Vert.Bar,-1838.945697,-1838.945697,-1843.227256,0.16945,0.16945,0.17005,1.0,1.0,1.0,0.0,1.0
chr20_g49587.t1.Gain.Vert.Bar,-2390.585496,-2391.03202,-2391.228832,0.08635,0.08635,0.08634,1.0,1.0,1.0,-0.8930479999999079,1.0
chr20_g49589.t1.Gain.Vert.Bar,-2739.204263,-2739.204263,-2742.741715,0.21053,0.21052,0.20993,1.0,1.0,1.0,0.0,1.0
chr20_g49590.t1.Gain.Vert.Bar,-2018.728607,-2018.216065,-2018.957068,0.30233,0.30367,0.30244,1.0,9.17702,1.0,1.0250839999998789,0.31131609803421345
chr20_g49748.t1.Gain.Vert.Bar,-1553.462415,-1553.462416,-1553.462619,0.16768,0.16767,0.16768,1.0,1.0,1.0,-2.000000222324161e-06,1.0
chr20_g49751.t1.Gain.Vert.Bar,-2910.494709,-2910.494709,-2910.494709,0.22669,0.22669,0.22669,1.0,1.0,1.0,0.0,1.0
chr20_g49757.t1.Gain.Vert.Bar,-2600.651926,-2600.849026,-2601.039939,0.26201,0.262,0.26168,1.0,1.0,1.0,-0.3941999999997279,1.0
chr20_g49758.t1.Gain.Vert.Bar,-1467.514748,-1467.514748,-1467.984619,0.25312,0.25312,0.25259,1.0,1.0,1.0,0.0,1.0
chr20_g49759.t1.Gain.Vert.Bar,-761.282674,-760.32712,-761.992317,0.12633,0.12625,0.12615,1.0,102.41454,1.0,1.911108000000013,0.1668402321637133
chr20_g49763.t1.Gain.Vert.Bar,-4913.672947,-4913.672946,-4913.672951,0.15451,0.15451,0.15453,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr20_g49769.t1.Gain.Vert.Bar,-2577.768714,-2577.768714,-2577.89878,0.19311,0.1931,0.19312,1.0,1.0,1.0,0.0,1.0
chr20_g49771.t1.Gain.Vert.Bar,-1746.808019,-1746.833133,-1746.808019,0.42853,0.42856,0.42853,1.0,1.0,1.0,-0.050228000000061,1.0
chr20_g49774.t1.Gain.Vert.Bar,-1365.443627,-1365.443405,-1365.443405,0.35015,0.35021,0.3502,1.0,1.0,1.0,0.0004440000002432498,0.9831887731006586
chr20_g49775.t1.Gain.Vert.Bar,-3948.860455,-3948.860455,-3948.898345,0.46949,0.4695,0.46959,1.0,1.0,1.0,0.0,1.0
chr20_g49777.t1.Gain.Vert.Bar,-675.263534,-675.263534,-675.286594,0.27523,0.27523,0.27508,1.0,1.0,1.0,0.0,1.0
chr20_g49778.t1.Gain.Vert.Bar,-3560.408383,-3560.408383,-3560.609294,0.2297,0.2297,0.22978,1.0,1.01265,1.0,0.0,1.0
chr20_g49779.t1.Gain.Vert.Bar,-1852.421914,-1852.422151,-1852.590067,0.34318,0.34318,0.34285,1.0,1.0,1.0,-0.0004739999999401334,1.0
chr20_g49780.t1.Gain.Vert.Bar,-4012.232065,-4011.924381,-4012.238704,0.70618,0.70752,0.70615,1.0,5.57329,1.0,0.6153680000006716,0.4327737925440145
chr20_g49781.t1.Gain.Vert.Bar,-960.774411,-960.697798,-962.915776,0.52572,0.52597,0.52253,1.0,1.60933,1.0,0.15322599999990416,0.6954713447886909
chr20_g49782.t1.Gain.Vert.Bar,-7027.590414,-7027.590414,-7049.593477,1.57384,1.57385,1.57491,1.0,1.0,1.0,0.0,1.0
chr20_g50327.t1.Gain.Vert.Bar,-893.761071,-893.761202,-893.987804,0.25528,0.25528,0.25525,1.0,1.0,1.0,-0.0002620000000206346,1.0
chr20_g50328.t1.Gain.Vert.Bar,-2744.311941,-2744.275855,-2744.266804,0.16863,0.16865,0.16858,1.0,2.90618,1.0,0.0721720000001369,0.7882002098962871
chr20_g50330.t1.Gain.Vert.Bar,-2707.285432,-2707.24448,-2707.30001,0.2363,0.23634,0.2363,1.0,2.97819,1.0,0.08190400000057707,0.7747335606004254
chr20_g50332.t1.Gain.Vert.Bar,-1386.899237,-1386.899237,-1387.695913,0.38914,0.38914,0.3895,1.0,1.0,1.0,0.0,1.0
chr20_g50334.t1.Gain.Vert.Bar,-691.715222,-691.715222,-691.715264,0.1219,0.1219,0.1219,1.0,1.0,1.0,0.0,1.0
chr20_g50335.t1.Gain.Vert.Bar,-17919.306281,-17919.303919,-17921.991619,0.41422,0.41422,0.41421,1.0,1.06871,1.0,0.004723999998532236,0.9452034546753505
chr20_g50336.t1.Gain.Vert.Bar,-1725.49607,-1723.418258,-1726.084695,0.25787,0.25985,0.25761,1.0,26.58758,1.0,4.155623999999989,0.04149648137877245
chr20_g50337.t1.Gain.Vert.Bar,-9054.056901,-9054.056877,-9054.056875,0.29308,0.29311,0.29311,1.0,1.0,1.0,4.7999998059822246e-05,0.9944721379431087
chr20_g50339.t1.Gain.Vert.Bar,-2091.244899,-2091.244899,-2091.496154,0.13764,0.13764,0.13749,1.0,1.0,1.0,0.0,1.0
chr20_g50818.t1.Gain.Vert.Bar,-2843.69043,-2843.69043,-2844.351015,0.29453,0.29453,0.29394,1.0,1.0,1.0,0.0,1.0
chr20_g50819.t1.Gain.Vert.Bar,-1946.652938,-1946.055449,-1947.948178,0.53984,0.54093,0.53973,1.0,5.56368,1.0,1.1949779999999919,0.27432772957418244
chr20_g50821.t1.Gain.Vert.Bar,-3958.554456,-3958.554456,-3960.523558,0.28796,0.28796,0.28855,1.0,1.0,1.0,0.0,1.0
chr20_g51317.t1.Gain.Vert.Bar,-3085.258407,-3085.250501,-3085.303363,0.46401,0.46407,0.46427,1.0,1.72174,1.0,0.015811999999641557,0.899933165993223
chr20_g51320.t1.Gain.Vert.Bar,-3668.311038,-3668.311038,-3669.071954,0.22559,0.22559,0.2256,1.0,1.0,1.0,0.0,1.0
chr20_g51322.t1.Gain.Vert.Bar,-1509.781462,-1509.781462,-1509.783038,0.19284,0.19284,0.19284,1.0,1.0,1.0,0.0,1.0
chr20_g51326.t1.Gain.Vert.Bar,-4310.843726,-4310.843726,-4311.230399,0.32232,0.32232,0.32204,1.0,1.0,1.0,0.0,1.0
chr20_g51328.t1.Gain.Vert.Bar,-5781.027879,-5781.027881,-5781.027881,0.2293,0.22931,0.22931,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr20_g51329.t1.Gain.Vert.Bar,-4770.554714,-4770.31053,-4770.971972,0.29449,0.29478,0.29471,1.0,4.08391,1.0,0.48836800000026415,0.48465620680329446
chr20_g51330.t1.Gain.Vert.Bar,-12202.879956,-12202.879953,-12202.879938,0.25559,0.25559,0.25559,1.0,1.00002,1.0,6.000002031214535e-06,0.9980455915759788
chr20_g51331.t1.Gain.Vert.Bar,-2173.952461,-2172.034865,-2174.016049,0.34281,0.34608,0.34278,1.0,7.84098,1.0,3.8351919999995516,0.05018724273359395
chr20_g51333.t1.Gain.Vert.Bar,-8100.209353,-8100.247685,-8100.323782,0.18765,0.18763,0.18768,1.0,1.00311,1.0,-0.07666400000016438,1.0
chr20_g51335.t1.Gain.Vert.Bar,-3166.982374,-3166.982083,-3167.676692,0.27765,0.27766,0.2777,1.0,1.07028,1.0,0.0005820000005769543,0.9807531603066888
chr20_g51340.t1.Gain.Vert.Bar,-5438.225977,-5438.225977,-5438.225977,0.26377,0.26377,0.26377,1.0,1.0,1.0,0.0,1.0
chr20_g51347.t1.Gain.Vert.Bar,-4168.373923,-4168.373922,-4168.373881,0.18336,0.18334,0.18336,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr20_g51348.t1.Gain.Vert.Bar,-6185.196942,-6185.101702,-6185.206699,0.32787,0.32808,0.3279,1.0,5.66078,1.0,0.19047999999929743,0.6625174176460895
chr20_g51349.t1.Gain.Vert.Bar,-1597.840509,-1597.840509,-1598.53737,0.14938,0.14938,0.14958,1.0,1.0,1.0,0.0,1.0
chr20_g51767.t1.Gain.Vert.Bar,-5417.622106,-5417.622107,-5417.622106,0.26319,0.26319,0.26319,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr20_g51768.t1.Gain.Vert.Bar,-2975.706809,-2975.706809,-2975.989028,0.28763,0.28763,0.28752,1.0,1.0,1.0,0.0,1.0
chr20_g51773.t1.Gain.Vert.Bar,-5679.554442,-5679.554443,-5679.554442,0.32761,0.32762,0.32762,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr20_g51776.t1.Gain.Vert.Bar,-2504.350407,-2504.350408,-2504.891985,0.34845,0.34845,0.34856,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr20_g52120.t1.Gain.Vert.Bar,-2145.820167,-2145.416743,-2146.062436,0.16169,0.1617,0.16185,1.0,1.0,1.0,0.8068479999992633,0.36905378438639447
chr20_g52121.t1.Gain.Vert.Bar,-647.277585,-647.281882,-647.295233,0.05982,0.05982,0.05982,1.0,1.0,1.0,-0.008593999999902735,1.0
chr20_g52123.t1.Gain.Vert.Bar,-1941.61611,-1941.525055,-1944.550841,0.21281,0.21283,0.21264,1.0,2.28186,1.0,0.18210999999973865,0.6695661756346384
chr20_g52124.t1.Gain.Vert.Bar,-2255.087992,-2255.087992,-2255.087992,0.18511,0.18512,0.18512,1.0,1.0,1.0,0.0,1.0
chr20_g52125.t1.Gain.Vert.Bar,-2158.289376,-2158.289376,-2158.289376,0.22299,0.22299,0.22299,1.0,1.0,1.0,0.0,1.0
chr20_g52126.t1.Gain.Vert.Bar,-2141.061044,-2141.037526,-2141.061988,0.22899,0.22904,0.22897,1.0,2.18136,1.0,0.047035999999934575,0.8283035431892967
chr20_g52127.t1.Gain.Vert.Bar,-3120.523424,-3120.523472,-3120.523422,0.35484,0.35483,0.35484,1.0,1.0,1.0,-9.59999997576233e-05,1.0
chr20_g52128.t1.Gain.Vert.Bar,-1813.191961,-1813.191961,-1813.192118,0.12614,0.12615,0.12615,1.0,1.0,1.0,0.0,1.0
chr20_g52129.t1.Gain.Vert.Bar,-1341.079409,-1341.079208,-1341.278222,0.25816,0.25816,0.25779,1.0,1.0,1.0,0.0004019999996671686,0.9840035360762909
chr20_g52131.t1.Gain.Vert.Bar,-3716.723013,-3716.722296,-3716.722296,0.43191,0.43191,0.43191,1.0,1.0,1.0,0.0014339999997901032,0.9697927735944339
chr20_g52132.t1.Gain.Vert.Bar,-3102.084873,-3100.574601,-3102.351763,0.27896,0.28408,0.27922,1.0,58.74275,1.0,3.0205439999999726,0.0822158831015897
chr20_g52133.t1.Gain.Vert.Bar,-496.510107,-496.51013,-496.509786,0.05322,0.05322,0.05404,1.0,1.0,1.0,-4.5999999997548e-05,1.0
chr20_g52134.t1.Gain.Vert.Bar,-800.404859,-800.404859,-800.404867,0.09702,0.09702,0.09703,1.0,1.0,1.0,0.0,1.0
chr20_g52147.t1.Gain.Vert.Bar,-5856.841913,-5856.841913,-5856.843982,0.18945,0.18945,0.18942,1.0,1.0,1.0,0.0,1.0
chr20_g52150.t1.Gain.Vert.Bar,-979.024842,-979.024842,-979.024842,0.16623,0.16623,0.16623,1.0,1.0,1.0,0.0,1.0
chr20_g52305.t1.Gain.Vert.Bar,-7036.431497,-7036.431496,-7036.431496,0.26608,0.26608,0.26608,1.0,1.0,1.0,1.999998858082108e-06,0.9988716215311596
chr20_g52307.t1.Gain.Vert.Bar,-2712.326575,-2712.326575,-2712.367142,0.18867,0.18867,0.18863,1.0,1.0,1.0,0.0,1.0
chr20_g52308.t1.Gain.Vert.Bar,-7530.240106,-7530.240106,-7530.240106,0.69011,0.69011,0.69011,1.0,1.0,1.0,0.0,1.0
chr20_g52312.t1.Gain.Vert.Bar,-3346.142142,-3345.893033,-3351.652905,0.41942,0.4199,0.41931,1.0,1.80979,1.0,0.49821800000063377,0.4802841657026795
chr20_g52313.t1.Gain.Vert.Bar,-3835.975046,-3835.473794,-3842.550363,0.50367,0.50459,0.50488,1.0,2.02558,1.0,1.0025040000000445,0.31670537080050426
chr20_g52837.t1.Gain.Vert.Bar,-1072.764058,-1072.764058,-1073.076142,0.17222,0.17222,0.17222,1.0,1.0,1.0,0.0,1.0
chr20_g52838.t1.Gain.Vert.Bar,-2338.229763,-2336.94576,-2339.12314,0.22419,0.22497,0.22559,1.0,7.79348,1.0,2.5680059999995137,0.10904510476782464
chr20_g52839.t1.Gain.Vert.Bar,-2659.877365,-2659.877365,-2664.252709,0.28589,0.28588,0.28589,1.0,1.0,1.0,0.0,1.0
chr20_g52843.t1.Gain.Vert.Bar,-2479.869328,-2477.987605,-2480.154247,0.30463,0.30677,0.30473,1.0,6.53088,1.0,3.7634460000008403,0.05238451374275472
chr20_g53985.t1.Gain.Vert.Bar,-1353.881087,-1352.142433,-1355.277004,0.14665,0.14841,0.1466,1.0,999.0,1.0,3.4773079999999936,0.06221587424956576
chr20_g54004.t1.Gain.Vert.Bar,-1633.289101,-1633.291999,-1633.289862,0.18275,0.18275,0.18275,1.0,1.0,1.0,-0.005795999999918422,1.0
chr20_g54282.t1.Gain.Vert.Bar,-3967.844021,-3967.843939,-3967.84798,2.45135,2.45137,2.45162,1.0,1.06004,1.0,0.00016400000004068715,0.9897823713414453
chr20_g55328.t1.Gain.Vert.Bar,-3841.108208,-3839.732024,-3841.267744,0.51931,0.52166,0.51958,1.0,7.60524,1.0,2.752368000000388,0.09711050882541292
chr20_g55329.t1.Gain.Vert.Bar,-2821.934638,-2819.693174,-2822.655718,0.36805,0.37059,0.36814,1.0,11.2011,1.0,4.482928000000356,0.034235021631221475
chr20_g55330.t1.Gain.Vert.Bar,-1620.673029,-1620.675278,-1620.673117,0.19505,0.19506,0.19506,1.0,1.0,1.0,-0.004497999999784952,1.0
chr20_g55497.t1.Gain.Vert.Bar,-10417.798194,-10417.798177,-10417.98801,0.21857,0.21855,0.21857,1.0,1.0,1.0,3.400000059627928e-05,0.9953475998311389
chr20_g55499.t1.Gain.Vert.Bar,-1189.127651,-1188.996352,-1189.202607,0.12915,0.13261,0.1296,1.0,43.43137,1.0,0.2625980000002528,0.6083408858974699
chr20_g55503.t1.Gain.Vert.Bar,-1435.475683,-1435.226317,-1436.273034,0.17799,0.18025,0.17788,1.0,15.56075,1.0,0.4987319999995634,0.4800578008255745
chr20_g55505.t1.Gain.Vert.Bar,-2154.047547,-2154.047546,-2155.46957,0.20749,0.20748,0.20783,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr20_g55506.t1.Gain.Vert.Bar,-2179.486299,-2179.486298,-2179.74964,0.24422,0.24422,0.24429,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr20_g55723.t1.Gain.Vert.Bar,-6190.124972,-6190.259673,-6190.474323,0.16558,0.16558,0.16572,1.0,1.03891,1.0,-0.2694019999999,1.0
chr20_g55724.t1.Gain.Vert.Bar,-2429.094852,-2429.094268,-2429.094269,0.16442,0.16443,0.16444,1.0,1.0,1.0,0.0011680000006890623,0.9727367926296208
chr20_g55726.t1.Gain.Vert.Bar,-2680.487399,-2680.487535,-2680.487399,0.20247,0.20247,0.20247,1.0,1.0,1.0,-0.0002720000002227607,1.0
chr20_g55733.t1.Gain.Vert.Bar,-598.873795,-598.461762,-598.197793,0.33804,0.34346,0.33813,1.0,999.0,1.0,0.8240659999999025,0.3639940387968851
chr20_g56037.t1.Gain.Vert.Bar,-3659.720165,-3659.720165,-3659.720165,0.30321,0.30321,0.30321,1.0,1.0,1.0,0.0,1.0
chr20_g56038.t1.Gain.Vert.Bar,-1185.034509,-1185.034509,-1185.034509,0.53424,0.53424,0.53425,1.0,1.0,1.0,0.0,1.0
chr20_g56960.t1.Gain.Vert.Bar,-1800.659396,-1800.645961,-1800.87457,0.26513,0.26514,0.26493,1.0,1.79599,1.0,0.0268700000001445,0.8697935613999672
chr20_g56967.t1.Gain.Vert.Bar,-2027.955711,-2027.955724,-2028.573939,0.14266,0.14266,0.1426,1.0,1.0,1.0,-2.5999999706982635e-05,1.0
chr20_g57413.t1.Gain.Vert.Bar,-4563.200997,-4563.200997,-4563.200997,2.62121,2.62121,2.62121,1.0,3.89055,1.0,0.0,1.0
