gene,logL_H0_run1,logL_H0_run2,logL_H0_run3,best_logL_H0,best_run_H0,logL_H1_run1,logL_H1_run2,logL_H1_run3,best_logL_H1,best_run_H1,foreground_w_H1_run1,foreground_w_H1_run2,foreground_w_H1_run3,best_foreground_w_H1,LRT,p_value
chr17_g55868.t1.Gain.Vert.Bar,-875.504103,-875.504103,-875.504103,-875.504103,1,-875.504103,-875.504105,-875.504103,-875.504103,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g55869.t1.Gain.Vert.Bar,-761.146906,-761.146906,-761.146956,-761.146906,1,-759.908436,-759.908436,-759.908436,-759.908436,1,24.27508,24.27528,24.27502,24.27508,2.476939999999786,0.1155268202838721
chr17_g55871.t1.Gain.Vert.Bar,-10832.415808,-10832.415813,-10832.415757,-10832.415757,3,-10832.415763,-10832.415812,-10832.415814,-10832.415763,1,1.0,1.0,1.0,1.0,-1.2000000424450263e-05,1.0
chr17_g55872.t1.Gain.Vert.Bar,-2249.635197,-2249.520997,-2249.635197,-2249.520997,2,-2248.753548,-2249.635197,-2249.635197,-2248.753548,1,9.55721,1.0,1.0,9.55721,1.5348979999998846,0.21537882814354162
chr17_g55873.t1.Gain.Vert.Bar,-3787.803322,-3787.803322,-3787.803321,-3787.803321,3,-3786.477385,-3786.477385,-3786.477385,-3786.477385,1,16.42696,16.42851,16.43074,16.42696,2.6518719999994573,0.10342803289019739
chr17_g56055.t1.Gain.Vert.Bar,-4090.052378,-4090.052379,-4090.052379,-4090.052378,1,-4090.052379,-4090.052379,-4090.052379,-4090.052379,1,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr17_g56059.t1.Gain.Vert.Bar,-1900.079537,-1900.079537,-1900.079541,-1900.079537,1,-1900.079537,-1900.079537,-1900.079537,-1900.079537,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g56060.t1.Gain.Vert.Bar,-1866.434125,-1866.434125,-1866.434125,-1866.434125,1,-1866.434125,-1866.434125,-1866.434125,-1866.434125,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g56062.t1.Gain.Vert.Bar,-3245.472422,-3245.472422,-3245.472428,-3245.472422,1,-3245.472421,-3245.472442,-3245.472423,-3245.472421,1,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr17_g56063.t1.Gain.Vert.Bar,-1483.264069,-1483.264069,-1483.264069,-1483.264069,1,-1483.264069,-1483.264069,-1483.264069,-1483.264069,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g56065.t1.Gain.Vert.Bar,-390.23392,-390.23392,-390.23392,-390.23392,1,-390.23392,-390.233938,-390.23392,-390.23392,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g56066.t1.Gain.Vert.Bar,-1409.52641,-1409.526628,-1409.52641,-1409.52641,1,-1409.526511,-1409.529281,-1409.526477,-1409.526477,3,1.0,1.0,1.0,1.0,-0.00013400000034380355,1.0
chr17_g56067.t1.Gain.Vert.Bar,-1493.569149,-1493.569188,-1493.569206,-1493.569149,1,-1493.569149,-1493.569149,-1493.569149,-1493.569149,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g56068.t1.Gain.Vert.Bar,-960.113924,-960.113999,-960.113924,-960.113924,1,-960.113924,-960.113924,-960.113924,-960.113924,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g56073.t1.Gain.Vert.Bar,-2107.871843,-2107.871843,-2107.871843,-2107.871843,1,-2106.855583,-2106.855583,-2106.855583,-2106.855583,1,20.65398,20.65328,20.65265,20.65398,2.0325199999997494,0.15396513408411663
chr17_g57070.t1.Gain.Vert.Bar,-2763.880008,-2763.880008,-2763.880008,-2763.880008,1,-2763.372368,-2763.372368,-2763.372368,-2763.372368,1,3.80276,3.80252,3.80256,3.80276,1.01528000000053,0.3136412287543507
chr17_g57072.t1.Gain.Vert.Bar,-2013.48038,-2013.48038,-2013.48038,-2013.48038,1,-2013.48038,-2013.48038,-2013.48038,-2013.48038,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g57074.t1.Gain.Vert.Bar,-6577.021789,-6577.021789,-6577.021786,-6577.021786,3,-6577.021789,-6577.021908,-6577.021788,-6577.021788,3,1.0,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr17_g57075.t1.Gain.Vert.Bar,-3026.111556,-3026.111556,-3026.111556,-3026.111556,1,-3026.111556,-3026.111556,-3026.111556,-3026.111556,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g57097.t1.Gain.Vert.Bar,-6377.455306,-6377.632096,-6377.632094,-6377.455306,1,-6377.455306,-6377.632096,-6377.632097,-6377.455306,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g57574.t1.Gain.Vert.Bar,-2128.082319,-2128.082355,-2128.082319,-2128.082319,1,-2128.082319,-2128.082319,-2128.08241,-2128.082319,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g57575.t1.Gain.Vert.Bar,-5571.768971,-5571.769369,-5571.769167,-5571.768971,1,-5571.768699,-5571.76865,-5571.768602,-5571.768602,3,1.0,1.0,1.0,1.0,0.0007380000006378395,0.9783272097950824
chr17_g57580.t1.Gain.Vert.Bar,-2056.217765,-2056.217765,-2056.217765,-2056.217765,1,-2056.217765,-2056.217765,-2056.217765,-2056.217765,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g57583.t1.Gain.Vert.Bar,-605.736374,-605.736386,-605.736363,-605.736363,3,-605.958962,-605.73642,-605.958962,-605.73642,2,1.0,1.0,1.0,1.0,-0.00011399999993955134,1.0
chr17_g57748.t1.Gain.Vert.Bar,-1783.620285,-1783.620285,-1783.620285,-1783.620285,1,-1783.620285,-1783.620285,-1783.620285,-1783.620285,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g57749.t1.Gain.Vert.Bar,-1329.167622,-1329.167622,-1329.167622,-1329.167622,1,-1329.167622,-1329.167622,-1329.167622,-1329.167622,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g57750.t1.Gain.Vert.Bar,-1510.218722,-1510.218722,-1510.218722,-1510.218722,1,-1510.218722,-1510.218722,-1510.218722,-1510.218722,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g57751.t1.Gain.Vert.Bar,-1405.636374,-1405.636374,-1405.636374,-1405.636374,1,-1405.636374,-1405.636374,-1405.636374,-1405.636374,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g57752.t1.Gain.Vert.Bar,-2366.876569,-2366.738977,-2366.876569,-2366.738977,2,-2367.082908,-2366.876569,-2366.876606,-2366.876569,2,1.0,1.0,1.0,1.0,-0.27518400000008114,1.0
chr17_g57754.t1.Gain.Vert.Bar,-4112.781936,-4112.781935,-4112.781936,-4112.781935,2,-4112.247682,-4112.247682,-4112.247682,-4112.247682,1,4.47277,4.4724,4.47076,4.47277,1.0685059999996156,0.301283148975649
chr17_g58374.t1.Gain.Vert.Bar,-6791.027723,-6791.027723,-6791.027722,-6791.027722,3,-6791.027723,-6791.027721,-6791.02772,-6791.02772,3,1.0,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr17_g58377.t1.Gain.Vert.Bar,-3031.412748,-3031.412748,-3031.412748,-3031.412748,1,-3030.827964,-3030.827964,-3030.827964,-3030.827964,1,10.81471,10.81077,10.81068,10.81471,1.169568000000254,0.27949002264932177
chr17_g58379.t1.Gain.Vert.Bar,-3137.187836,-3137.187836,-3137.188189,-3137.187836,1,-3137.187836,-3137.189383,-3137.187836,-3137.187836,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58380.t1.Gain.Vert.Bar,-2887.115483,-2887.115239,-2887.115439,-2887.115239,2,-2887.115072,-2887.115072,-2887.115072,-2887.115072,1,1.0,1.0,1.0,1.0,0.00033400000029359944,0.9854189392332383
chr17_g58383.t1.Gain.Vert.Bar,-572.612317,-572.612253,-572.612324,-572.612253,2,-572.612231,-572.612142,-572.612245,-572.612142,2,1.0,1.0,1.0,1.0,0.0002220000001216249,0.9881122276394977
chr17_g58384.t1.Gain.Vert.Bar,-1038.48872,-1038.48872,-1038.818071,-1038.48872,1,-1038.818138,-1038.818071,-1038.818071,-1038.818071,2,1.0,1.0,1.0,1.0,-0.658701999999721,1.0
chr17_g58385.t1.Gain.Vert.Bar,-1132.221212,-1132.221181,-1132.221181,-1132.221181,2,-1132.221181,-1132.221243,-1132.221181,-1132.221181,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58408.t1.Gain.Vert.Bar,-598.219656,-598.60071,-598.219656,-598.219656,1,-598.217691,-598.21766,-598.217664,-598.21766,2,2.60459,2.60468,2.60444,2.60468,0.003991999999925611,0.9496213582844879
chr17_g58626.t1.Gain.Vert.Bar,-999.367936,-999.367905,-999.367905,-999.367905,2,-999.366124,-999.366124,-999.366124,-999.366124,1,1.54459,1.54458,1.54457,1.54459,0.003561999999874388,0.9524085152438942
chr17_g58627.t1.Gain.Vert.Bar,-4849.259785,-4849.259786,-4849.259786,-4849.259785,1,-4849.259786,-4849.259785,-4849.259785,-4849.259785,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58632.t1.Gain.Vert.Bar,-2155.479305,-2155.479305,-2155.479305,-2155.479305,1,-2155.479305,-2155.479305,-2155.479305,-2155.479305,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58703.t1.Gain.Vert.Bar,-1635.690795,-1635.690795,-1635.690795,-1635.690795,1,-1635.637018,-1635.637019,-1635.686336,-1635.637018,1,2.07026,2.0726,13.23921,2.07026,0.1075540000001638,0.7429462429780518
chr17_g58713.t1.Gain.Vert.Bar,-2386.573792,-2386.573792,-2386.573792,-2386.573792,1,-2386.497368,-2386.497368,-2386.497368,-2386.497368,1,2.84971,2.84949,2.85006,2.84971,0.15284800000063115,0.6958284302535389
chr17_g58714.t1.Gain.Vert.Bar,-4163.338785,-4163.338785,-4163.338785,-4163.338785,1,-4161.605948,-4161.605948,-4161.605948,-4161.605948,1,83.42937,83.42501,83.43188,83.42937,3.465673999999126,0.06265496827546622
chr17_g58715.t1.Gain.Vert.Bar,-1429.270852,-1430.022571,-1429.270852,-1429.270852,1,-1429.536794,-1429.536794,-1429.536794,-1429.536794,1,4.17847,4.17836,4.17829,4.17847,-0.5318839999999909,1.0
chr17_g58716.t1.Gain.Vert.Bar,-1129.116944,-1129.116963,-1129.116967,-1129.116944,1,-1129.116948,-1129.11696,-1129.11696,-1129.116948,1,1.0,1.0,1.0,1.0,-7.999999979801942e-06,1.0
chr17_g58717.t1.Gain.Vert.Bar,-3979.463646,-3979.463381,-3979.463381,-3979.463381,2,-3979.463381,-3979.463853,-3979.463381,-3979.463381,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58720.t1.Gain.Vert.Bar,-4272.825515,-4272.825515,-4272.825514,-4272.825514,3,-4272.825515,-4272.825515,-4272.825515,-4272.825515,1,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr17_g58722.t1.Gain.Vert.Bar,-3177.999477,-3177.999477,-3177.999477,-3177.999477,1,-3177.999477,-3177.999477,-3177.999477,-3177.999477,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58777.t1.Gain.Vert.Bar,-2734.826266,-2734.826266,-2734.826266,-2734.826266,1,-2734.826266,-2734.826266,-2734.826266,-2734.826266,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58778.t1.Gain.Vert.Bar,-3069.049594,-3069.049594,-3069.049596,-3069.049594,1,-3069.049594,-3069.04966,-3069.049593,-3069.049593,3,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr17_g58780.t1.Gain.Vert.Bar,-16121.009607,-16121.009607,-16121.009607,-16121.009607,1,-16117.473115,-16117.473113,-16117.473116,-16117.473113,2,3.42379,3.42347,3.42344,3.42347,7.072987999999896,0.007825464452867312
chr17_g58781.t1.Gain.Vert.Bar,-5895.462597,-5895.462597,-5895.462597,-5895.462597,1,-5892.251732,-5892.251732,-5892.251732,-5892.251732,1,6.45815,6.45854,6.45816,6.45815,6.421730000000025,0.01127322893216561
chr17_g58782.t1.Gain.Vert.Bar,-1435.373732,-1435.373701,-1435.373757,-1435.373701,2,-1435.373747,-1435.373712,-1435.373931,-1435.373712,2,1.0,1.0,1.0,1.0,-2.2000000171829015e-05,1.0
chr17_g58785.t1.Gain.Vert.Bar,-4409.012636,-4409.012636,-4409.012636,-4409.012636,1,-4407.977363,-4407.977363,-4407.977363,-4407.977363,1,4.5495,4.54947,4.54911,4.5495,2.0705460000008316,0.15016775191360981
chr17_g58786.t1.Gain.Vert.Bar,-1684.799618,-1684.799618,-1684.799876,-1684.799618,1,-1684.799824,-1684.799722,-1684.799618,-1684.799618,3,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58789.t1.Gain.Vert.Bar,-3150.005465,-3150.005465,-3150.127925,-3150.005465,1,-3150.005465,-3150.005465,-3150.005465,-3150.005465,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58790.t1.Gain.Vert.Bar,-1720.777214,-1720.777214,-1720.777214,-1720.777214,1,-1719.621161,-1719.621161,-1719.621161,-1719.621161,1,14.63083,14.62996,14.63019,14.63083,2.312105999999858,0.12837001976719306
chr17_g58791.t1.Gain.Vert.Bar,-2807.93777,-2808.314913,-2807.937791,-2807.93777,1,-2808.021804,-2808.021804,-2807.937229,-2807.937229,3,1.09664,1.09668,1.09709,1.09709,0.001081999999769323,0.973759302202202
chr17_g58852.t1.Gain.Vert.Bar,-2338.657436,-2338.657436,-2338.657436,-2338.657436,1,-2336.652732,-2336.652732,-2336.652732,-2336.652732,1,8.99281,8.9928,8.99284,8.99281,4.009407999999894,0.04524703549421626
chr17_g58854.t1.Gain.Vert.Bar,-1957.867888,-1957.867888,-1957.841194,-1957.841194,3,-1957.867888,-1957.867888,-1957.867888,-1957.867888,1,1.0,1.0,1.0,1.0,-0.053387999999813474,1.0
chr17_g58856.t1.Gain.Vert.Bar,-1896.608002,-1896.608002,-1896.608076,-1896.608002,1,-1896.600079,-1896.608002,-1896.608002,-1896.600079,1,1.0,1.0,1.0,1.0,0.01584599999978309,0.8998262050843114
chr17_g58857.t1.Gain.Vert.Bar,-1734.938049,-1734.938049,-1734.938049,-1734.938049,1,-1734.938049,-1734.938049,-1734.938049,-1734.938049,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58859.t1.Gain.Vert.Bar,-1869.450261,-1869.450261,-1869.450261,-1869.450261,1,-1869.237968,-1869.237968,-1869.237968,-1869.237968,1,20.73671,20.73354,20.73391,20.73671,0.4245860000000903,0.5146575444485606
chr17_g58861.t1.Gain.Vert.Bar,-1260.644934,-1260.644934,-1261.599469,-1260.644934,1,-1260.644934,-1260.644934,-1260.644934,-1260.644934,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g58863.t1.Gain.Vert.Bar,-3200.118844,-3200.118844,-3200.118844,-3200.118844,1,-3199.86269,-3199.86269,-3199.86269,-3199.86269,1,2.02256,2.02241,2.02241,2.02256,0.5123080000003029,0.47414144382177514
chr17_g58864.t1.Gain.Vert.Bar,-3352.070438,-3352.070438,-3352.070438,-3352.070438,1,-3351.038674,-3351.038674,-3351.038674,-3351.038674,1,12.90287,12.90259,12.90228,12.90287,2.063528000000588,0.15086053698044413
chr17_g58872.t1.Gain.Vert.Bar,-3854.680357,-3854.680357,-3854.680357,-3854.680357,1,-3853.892626,-3853.892626,-3853.892626,-3853.892626,1,8.03498,8.03475,8.03617,8.03498,1.575462000000698,0.2094155685802036
chr17_g58873.t1.Gain.Vert.Bar,-3105.159201,-3105.159201,-3105.159201,-3105.159201,1,-3104.735199,-3104.735199,-3104.735199,-3104.735199,1,2.59983,2.5998,2.59981,2.59983,0.8480039999994915,0.35711761037388623
chr17_g59027.t1.Gain.Vert.Bar,-406.551861,-406.551825,-406.551844,-406.551825,2,-406.551788,-406.551828,-406.551835,-406.551788,1,581.84664,999.0,1.00023,581.84664,7.400000004054164e-05,0.9931364221314403
chr17_g59118.t1.Gain.Vert.Bar,-3226.459084,-3226.408557,-3226.408557,-3226.408557,2,-3226.408563,-3226.459084,-3227.483002,-3226.408563,1,1.0,1.0,1.0,1.0,-1.1999999514955562e-05,1.0
chr17_g59121.t1.Gain.Vert.Bar,-5601.852367,-5601.82521,-5601.82521,-5601.82521,2,-5601.852367,-5601.82521,-5601.82521,-5601.82521,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g59123.t1.Gain.Vert.Bar,-1993.643362,-1993.643362,-1993.643362,-1993.643362,1,-1993.643474,-1993.643768,-1993.643362,-1993.643362,3,1.00392,1.0,1.0,1.0,0.0,1.0
chr17_g59127.t1.Gain.Vert.Bar,-3417.39513,-3417.395131,-3417.395131,-3417.39513,1,-3417.395353,-3417.395131,-3417.395131,-3417.395131,2,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr17_g59132.t1.Gain.Vert.Bar,-808.361424,-808.361424,-808.361424,-808.361424,1,-808.361424,-808.361424,-808.361424,-808.361424,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g59134.t1.Gain.Vert.Bar,-4241.869793,-4241.869793,-4241.869789,-4241.869789,3,-4241.869793,-4241.869799,-4241.869793,-4241.869793,1,1.0,1.0,1.0,1.0,-7.99999907030724e-06,1.0
chr17_g59135.t1.Gain.Vert.Bar,-1627.329171,-1627.329171,-1627.329171,-1627.329171,1,-1627.329171,-1627.329171,-1627.329171,-1627.329171,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g59137.t1.Gain.Vert.Bar,-3649.064129,-3649.064129,-3649.064129,-3649.064129,1,-3649.064128,-3649.064129,-3649.064129,-3649.064128,1,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr17_g59141.t1.Gain.Vert.Bar,-654.430302,-654.430302,-654.430357,-654.430302,1,-654.430302,-654.430302,-654.430302,-654.430302,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g59144.t1.Gain.Vert.Bar,-3732.730066,-3732.729864,-3732.729864,-3732.729864,2,-3731.697078,-3731.697078,-3731.697078,-3731.697078,1,12.57492,12.5748,12.57469,12.57492,2.06557199999952,0.1506583901349048
chr17_g59145.t1.Gain.Vert.Bar,-3781.270819,-3781.270819,-3781.270818,-3781.270818,3,-3781.270821,-3781.270818,-3781.270818,-3781.270818,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g59146.t1.Gain.Vert.Bar,-2979.68924,-2979.68924,-2979.665998,-2979.665998,3,-2979.548953,-2979.548953,-2979.525608,-2979.525608,3,1.92512,1.92506,1.92601,1.92601,0.28078000000004977,0.5961904323342331
chr17_g59147.t1.Gain.Vert.Bar,-6082.772385,-6082.772388,-6082.772388,-6082.772385,1,-6082.517965,-6082.517965,-6082.517966,-6082.517965,1,3.60824,3.60939,3.60514,3.60824,0.5088400000004185,0.4756414428067851
chr17_g59149.t1.Gain.Vert.Bar,-12094.88454,-12094.884617,-12094.884554,-12094.88454,1,-12094.711663,-12094.711594,-12094.711657,-12094.711594,2,4.05711,4.08981,4.06503,4.08981,0.3458919999975478,0.5564478321481781
chr17_g59153.t1.Gain.Vert.Bar,-2635.731127,-2635.731127,-2635.731127,-2635.731127,1,-2635.663434,-2635.663434,-2635.663434,-2635.663434,1,1.54427,1.54427,1.5439,1.54427,0.13538599999992584,0.7129117353211925
chr17_g59154.t1.Gain.Vert.Bar,-3723.889594,-3723.889594,-3723.889593,-3723.889593,3,-3723.889594,-3723.889594,-3723.889594,-3723.889594,1,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr17_g59155.t1.Gain.Vert.Bar,-2747.788903,-2747.820351,-2747.789111,-2747.788903,1,-2747.820582,-2747.820304,-2747.773387,-2747.773387,3,1.0,1.80862,9.69699,9.69699,0.031031999999868276,0.8601690152945501
chr17_g59177.t1.Gain.Vert.Bar,-3923.406675,-3923.406675,-3923.406675,-3923.406675,1,-3923.407241,-3923.406675,-3923.406672,-3923.406672,3,1.0,1.0,1.0,1.0,6.000000212225132e-06,0.9980455918722322
chr17_g59180.t1.Gain.Vert.Bar,-2373.062978,-2373.062978,-2373.062978,-2373.062978,1,-2373.062978,-2373.063215,-2373.062978,-2373.062978,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g59182.t1.Gain.Vert.Bar,-1788.279397,-1788.279739,-1788.279396,-1788.279396,3,-1788.279397,-1788.279397,-1788.279397,-1788.279397,1,1.0,1.0,1.0,1.0,-2.000000222324161e-06,1.0
chr17_g59183.t1.Gain.Vert.Bar,-1343.813119,-1343.81314,-1343.813103,-1343.813103,3,-1343.813103,-1343.813146,-1343.813105,-1343.813103,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g59185.t1.Gain.Vert.Bar,-1932.176805,-1931.9743,-1931.9743,-1931.9743,2,-1930.84417,-1930.84417,-1931.046711,-1930.84417,1,4.42976,4.42973,4.42971,4.42976,2.2602600000000166,0.13273177482887075
chr17_g59186.t1.Gain.Vert.Bar,-3919.706923,-3919.706923,-3919.706989,-3919.706923,1,-3919.706922,-3919.70693,-3919.706923,-3919.706922,1,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr17_g59188.t1.Gain.Vert.Bar,-2961.373245,-2961.373245,-2961.373245,-2961.373245,1,-2961.373245,-2961.373246,-2961.373245,-2961.373245,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g59873.t1.Gain.Vert.Bar,-1287.94127,-1287.941207,-1287.941201,-1287.941201,3,-1287.941257,-1287.941201,-1287.941201,-1287.941201,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g60091.t1.Gain.Vert.Bar,-2926.188808,-2926.188808,-2926.189099,-2926.188808,1,-2926.188808,-2926.188808,-2926.188808,-2926.188808,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g60099.t1.Gain.Vert.Bar,-8720.97643,-8720.98136,-8720.984316,-8720.97643,1,-8720.976111,-8720.976055,-8720.976061,-8720.976055,2,1.0,1.0,1.0,1.0,0.0007500000028812792,0.9781517624100263
chr17_g60105.t1.Gain.Vert.Bar,-4304.353238,-4304.353238,-4304.353238,-4304.353238,1,-4304.341955,-4304.341955,-4304.341955,-4304.341955,1,1.14716,1.14704,1.14727,1.14716,0.022565999999642372,0.8805911743149346
chr17_g60106.t1.Gain.Vert.Bar,-1999.242027,-1999.242026,-1999.242046,-1999.242026,2,-1999.242026,-1999.242027,-1999.242027,-1999.242026,1,3.89495,2.88245,1.0,3.89495,0.0,1.0
chr17_g60107.t1.Gain.Vert.Bar,-1109.285564,-1109.285564,-1109.285564,-1109.285564,1,-1109.281926,-1109.281926,-1109.281926,-1109.281926,1,1.11745,1.11745,1.11745,1.11745,0.00727599999981976,0.932023310931798
chr17_g60109.t1.Gain.Vert.Bar,-3344.890145,-3344.890145,-3344.890145,-3344.890145,1,-3344.890145,-3344.890145,-3344.890145,-3344.890145,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g60139.t1.Gain.Vert.Bar,-2204.5978,-2204.5978,-2204.5978,-2204.5978,1,-2207.105744,-2203.62585,-2203.62585,-2203.62585,2,3.04121,3.04012,3.04012,3.04012,1.9439000000002125,0.16324570316126652
chr17_g60140.t1.Gain.Vert.Bar,-1155.589413,-1155.589413,-1155.589572,-1155.589413,1,-1155.251302,-1155.251302,-1155.251447,-1155.251302,1,3.0856,3.08564,3.08562,3.0856,0.6762220000000525,0.41089070843809117
chr17_g60286.t1.Gain.Vert.Bar,-1827.934335,-1827.934279,-1827.934279,-1827.934279,2,-1827.934516,-1827.934357,-1827.934525,-1827.934357,2,1.0,1.0,1.0,1.0,-0.0001560000000608852,1.0
chr17_g60288.t1.Gain.Vert.Bar,-5903.543807,-5903.543805,-5903.543807,-5903.543805,2,-5903.543807,-5903.544208,-5903.543807,-5903.543807,1,1.0,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr17_g60289.t1.Gain.Vert.Bar,-659.388221,-659.388146,-659.388146,-659.388146,2,-659.388146,-659.388146,-659.388146,-659.388146,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g60290.t1.Gain.Vert.Bar,-1525.726488,-1525.726422,-1525.726422,-1525.726422,2,-1525.726422,-1525.72643,-1525.726422,-1525.726422,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g60291.t1.Gain.Vert.Bar,-1832.021444,-1832.021444,-1832.021444,-1832.021444,1,-1832.021444,-1832.021444,-1832.021444,-1832.021444,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g60295.t1.Gain.Vert.Bar,-314.156127,-314.15619,-314.15615,-314.156127,1,-314.156197,-314.156192,-314.156127,-314.156127,3,1.03491,1.0,1.0158,1.0158,0.0,1.0
chr17_g60571.t1.Gain.Vert.Bar,-1746.007199,-1746.007655,-1746.007199,-1746.007199,1,-1746.007199,-1746.007286,-1746.007199,-1746.007199,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g60687.t1.Gain.Vert.Bar,-7942.847631,-7942.847632,-7942.847651,-7942.847631,1,-7942.847649,-7943.394269,-7942.847641,-7942.847641,3,1.0,1.0,1.0,1.0,-2.0000001313746907e-05,1.0
chr17_g60691.t1.Gain.Vert.Bar,-1274.290313,-1274.290313,-1274.290313,-1274.290313,1,-1274.290313,-1274.290363,-1274.664713,-1274.290313,1,1.0,1.00006,1.0,1.0,0.0,1.0
chr17_g60692.t1.Gain.Vert.Bar,-794.258666,-794.258666,-794.25869,-794.258666,1,-794.258666,-794.258788,-794.258746,-794.258666,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g61234.t1.Gain.Vert.Bar,-1648.279224,-1648.279224,-1648.52627,-1648.279224,1,-1648.279224,-1648.52627,-1648.279224,-1648.279224,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g61237.t1.Gain.Vert.Bar,-4473.926716,-4473.926716,-4473.926795,-4473.926716,1,-4473.926716,-4473.926716,-4473.926716,-4473.926716,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g61239.t1.Gain.Vert.Bar,-2211.3711,-2211.3711,-2211.3711,-2211.3711,1,-2211.3711,-2211.3711,-2211.3711,-2211.3711,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g61241.t1.Gain.Vert.Bar,-7883.78434,-7883.784338,-7883.784336,-7883.784336,3,-7882.492814,-7882.492818,-7882.492818,-7882.492814,1,6.57404,6.57319,6.57311,6.57404,2.583043999999063,0.10801376587962716
chr17_g61244.t1.Gain.Vert.Bar,-4329.573403,-4329.573408,-4329.573441,-4329.573403,1,-4329.573404,-4329.573403,-4329.573402,-4329.573402,3,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr17_g61260.t1.Gain.Vert.Bar,-1880.223152,-1880.223152,-1880.223152,-1880.223152,1,-1879.634429,-1880.223152,-1879.634429,-1879.634429,1,1.0,1.0,1.0,1.0,1.1774460000001454,0.2778765531364443
chr17_g61261.t2.Gain.Vert.Bar,-3116.135382,-3116.135382,-3116.135382,-3116.135382,1,-3116.135382,-3116.135382,-3116.135382,-3116.135382,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g61263.t1.Gain.Vert.Bar,-2130.173528,-2130.173528,-2130.173528,-2130.173528,1,-2130.173528,-2130.173528,-2130.173528,-2130.173528,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g6147.t1.Gain.Vert.Bar,-3193.174581,-3193.17458,-3193.174581,-3193.17458,2,-3193.174581,-3193.17458,-3193.174581,-3193.17458,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g6148.t1.Gain.Vert.Bar,-2317.394765,-2317.394765,-2317.394765,-2317.394765,1,-2317.394765,-2317.394765,-2317.394765,-2317.394765,1,1.0,1.0,1.0,1.0,0.0,1.0
