"Chr_Gene","foregroundomega","Adjusted_P_Value"
"chr18_g19946.t1",1,1
"chr18_g20810.t1",1,1
"chr18_g20811.t1",4.84171,1
"chr18_g21039.t1",1.12482,1
"chr18_g21043.t1",21.84574,1
"chr18_g21419.t1",6.44496,1
"chr18_g21421.t1",1,1
"chr18_g21422.t1",1,1
"chr18_g21753.t1",1,1
"chr18_g22606.t1",1.26626,1
"chr18_g22609.t1",1,1
"chr18_g22617.t1",1,1
"chr18_g22625.t1",1,1
"chr18_g22626.t1",1,1
"chr18_g22627.t1",1,1
"chr18_g22628.t1",1,1
"chr18_g22629.t1",1,1
"chr18_g22630.t1",1,1
"chr18_g22632.t1",1,1
"chr18_g23123.t1",2.50042,1
"chr18_g23127.t1",1,1
"chr18_g23133.t1",1,1
"chr18_g23134.t1",1,1
"chr18_g23135.t1",1,1
"chr18_g23157.t1",1.07283,1
"chr18_g23161.t1",44.94854,1
"chr18_g23163.t1",1,1
"chr18_g23165.t1",1,1
"chr18_g23166.t1",8.2798,1
"chr18_g23496.t1",5.66064,1
"chr18_g23497.t1",2.50357,1
"chr18_g23502.t1",1,1
"chr18_g23503.t1",1,1
"chr18_g23505.t1",2.99438,1
"chr18_g23507.t1",1,1
"chr18_g23508.t1",1,1
"chr18_g23512.t1",1,1
"chr18_g23513.t1",1,1
"chr18_g23515.t1",1,1
"chr18_g23815.t1",1,1
"chr18_g24189.t1",1,1
"chr18_g24192.t1",1,1
"chr18_g24433.t1",1,1
"chr18_g24437.t1",1,1
"chr18_g24439.t1",1,1
"chr18_g24440.t1",1,1
"chr18_g24946.t1",1.56749,1
"chr18_g24947.t1",1.33855,1
"chr18_g24948.t1",3.65085,1
"chr18_g24953.t1",1,1
"chr18_g24959.t1",9.8853,1
"chr18_g24961.t1",64.37232,1
"chr18_g25010.t1",1.22635,1
"chr18_g25026.t1",1.39415,1
"chr18_g2540.t1",1.94259,1
"chr18_g25847.t1",1.05142,1
"chr18_g25849.t1",1,1
"chr18_g25850.t1",1,1
"chr18_g25852.t1",1,1
"chr18_g25853.t1",1,1
"chr18_g25854.t1",1.02208,1
"chr18_g25857.t1",4.11098,1
"chr18_g26691.t1",1,1
"chr18_g26693.t1",1,1
"chr18_g27776.t1",1,1
"chr18_g27778.t1",1,1
"chr18_g27780.t1",1,1
"chr18_g27781.t1",13.18464,1
"chr18_g27786.t1",1,1
"chr18_g27787.t1",1.03805,1
"chr18_g27790.t1",1,1
"chr18_g27791.t1",1,1
"chr18_g27792.t1",1,1
"chr18_g27794.t1",1,1
"chr18_g27796.t1",1,1
"chr18_g27797.t1",1,1
"chr18_g27799.t1",16.86479,1
"chr18_g27800.t1",1,1
"chr18_g27802.t1",1,1
"chr18_g27808.t1",1,1
"chr18_g27815.t1",1,1
"chr18_g28037.t1",1,1
"chr18_g28053.t1",4.54572,1
"chr18_g28538.t1",1,1
"chr18_g28544.t1",1,1
"chr18_g28545.t1",1,1
"chr18_g28549.t1",1.76393,1
"chr18_g28550.t1",1,1
"chr18_g29085.t1",9.96928,1
"chr18_g29802.t1",1,1
"chr18_g29803.t1",1,1
"chr18_g29808.t1",1.1349,1
"chr18_g29853.t1",1,1
"chr18_g29855.t1",1,1
"chr18_g29856.t1",1,1
"chr18_g29860.t1",1,1
"chr18_g29861.t1",1,1
"chr18_g29863.t1",1,1
"chr18_g29864.t1",1,1
"chr18_g29878.t1",1,1
"chr18_g29879.t1",1.0531,1
"chr18_g3045.t1",2.82652,1
"chr18_g3047.t1",145.6187,1
"chr18_g3051.t1",1,1
"chr18_g30529.t1",1,1
"chr18_g30541.t1",1,1
"chr18_g30543.t1",999,1
"chr18_g30547.t1",1.6438,1
"chr18_g30653.t1",1,1
"chr18_g30999.t1",1,1
"chr18_g31002.t1",1.63068,1
"chr18_g31614.t1",1,1
"chr18_g31616.t1",11.00344,1
"chr18_g31620.t1",1.42039,1
"chr18_g31621.t1",1,1
"chr18_g31622.t1",1,1
"chr18_g31652.t1",6.97026,1
"chr18_g31653.t1",1,1
"chr18_g31655.t1",4.0508,1
"chr18_g31658.t1",1,1
"chr18_g31661.t1",3.88555,1
"chr18_g31663.t1",1,1
"chr18_g31986.t1",1,1
"chr18_g31988.t1",1,1
"chr18_g31991.t1",1,1
"chr18_g32317.t1",1,1
"chr18_g32318.t1",1.79305,1
"chr18_g32319.t1",9.97538,1
"chr18_g32321.t1",1,1
"chr18_g32322.t1",1,1
"chr18_g32324.t1",1,1
"chr18_g32328.t1",8.55026,1
"chr18_g32521.t1",1,1
"chr18_g32522.t1",1,1
"chr18_g32524.t1",1,1
"chr18_g32530.t1",1.48498,1
"chr18_g3303.t1",1,1
"chr18_g33042.t1",5.32597,1
"chr18_g3305.t1",6.96618,1
"chr18_g3308.t1",1,1
"chr18_g3335.t1",1,1
"chr18_g3336.t1",1,1
"chr18_g3337.t1",1,1
"chr18_g3338.t1",1,1
"chr18_g3339.t1",1,1
"chr18_g3344.t1",1.58139,1
"chr18_g3346.t1",1,1
"chr18_g3347.t1",1,1
"chr18_g3349.t1",1.5746,1
"chr18_g3352.t1",1,1
"chr18_g33937.t1",1,1
"chr18_g33941.t1",1,1
"chr18_g33944.t1",1,1
"chr18_g34073.t1",1,1
"chr18_g34075.t1",1.41607,1
"chr18_g34076.t1",3.26296,1
"chr18_g34513.t1",4.25881,1
"chr18_g34667.t1",14.21207,1
"chr18_g34669.t1",1,1
"chr18_g35142.t1",1,1
"chr18_g35144.t1",1,1
"chr18_g35196.t1",1,1
"chr18_g35576.t1",1,1
"chr18_g35580.t1",1,1
"chr18_g35581.t1",1,1
"chr18_g35583.t1",1,1
"chr18_g35778.t1",1.1767,1
"chr18_g35779.t1",1,1
"chr18_g35780.t1",14.26158,1
"chr18_g35781.t1",6.56436,1
"chr18_g3583.t1",2.97729,1
"chr18_g35907.t1",13.98149,1
"chr18_g36274.t1",1,1
"chr18_g36626.t1",1,1
"chr18_g36777.t1",5.88298,1
"chr18_g36984.t1",1,1
"chr18_g36988.t1",14.43273,1
"chr18_g37034.t1",1,1
"chr18_g37324.t1",1,1
"chr18_g37327.t1",1.96694,1
"chr18_g37354.t1",1,1
"chr18_g37599.t1",1,1
"chr18_g37602.t1",2.3716,1
"chr18_g37604.t1",2.1021,1
"chr18_g37605.t1",1,1
"chr18_g37607.t1",1,1
"chr18_g37671.t1",1,1
"chr18_g37672.t1",1,1
"chr18_g37673.t1",1,1
"chr18_g37674.t1",1.20788,1
"chr18_g37676.t1",1,1
"chr18_g37678.t1",2.10488,1
"chr18_g37747.t1",1.99279,1
"chr18_g37748.t1",1,1
"chr18_g37810.t1",1,1
"chr18_g37812.t1",2.58543,1
"chr18_g37924.t1",1,1
"chr18_g37926.t1",1,1
"chr18_g38020.t1",1.50299,1
"chr18_g38198.t1",2.59613,1
"chr18_g38199.t1",2.10302,1
"chr18_g38288.t1",3.53978,1
"chr18_g38509.t1",1,1
"chr18_g38512.t1",1,1
"chr18_g38513.t1",1,1
"chr18_g39162.t1",1,1
"chr18_g39163.t1",1,1
"chr18_g39198.t1",999,1
"chr18_g39466.t1",2.14237,1
"chr18_g3949.t1",1,1
"chr18_g3952.t1",23.4561,1
"chr18_g39679.t1",1,1
"chr18_g40159.t1",2.01295,1
"chr18_g4035.t1",1.43647,1
"chr18_g40363.t1",1,1
"chr18_g4039.t1",1.03418,1
"chr18_g4040.t1",1,1
"chr18_g4045.t1",1,1
"chr18_g40457.t1",1,1
"chr18_g4048.t1",2.63678,1
"chr18_g40554.t1",1,1
"chr18_g40555.t1",1.77686,1
"chr18_g40557.t1",1,1
"chr18_g40584.t1",1.54067,1
"chr18_g40790.t1",1,1
"chr18_g40791.t1",1,1
"chr18_g40794.t1",1,1
"chr18_g40795.t1",1,1
"chr18_g40885.t1",1,1
"chr18_g40886.t1",17.32324,1
"chr18_g40888.t1",1,1
"chr18_g40889.t1",1,1
"chr18_g40892.t1",1,1
"chr18_g41422.t1",1.17442,1
"chr18_g41546.t1",2.49679,1
"chr18_g41548.t1",1,1
"chr18_g41573.t1",1,1
"chr18_g41574.t1",15.25621,1
"chr18_g41588.t1",1.45032,1
"chr18_g41602.t1",1,1
"chr18_g41655.t1",1,1
"chr18_g41747.t1",1,1
"chr18_g41779.t1",1,1
"chr18_g41916.t1",1,1
"chr18_g42086.t1",1,1
"chr18_g42270.t1",1,1
"chr18_g42345.t1",1.68472,1
"chr18_g42742.t1",1,1
"chr18_g42767.t1",1,1
"chr18_g4279.t1",1,1
"chr18_g4282.t1",12.13486,1
"chr18_g42997.t1",1,1
"chr18_g43581.t1",1,1
"chr18_g43773.t1",1,1
"chr18_g43784.t1",1,1
"chr18_g43962.t1",1,1
"chr18_g44171.t1",12.55602,1
"chr18_g44251.t1",1.68115,1
"chr18_g45158.t1",1.37621,1
"chr18_g45546.t1",1,1
"chr18_g45596.t1",1.60688,1
"chr18_g47401.t1",1,1
"chr18_g47402.t1",1,1
"chr18_g47405.t1",1,1
"chr18_g47406.t1",1,1
"chr18_g47409.t1",1,1
"chr18_g47422.t1",1,1
"chr18_g47426.t1",1,1
"chr18_g4743.t1",1,1
"chr18_g47436.t1",1,1
"chr18_g4755.t1",1,1
"chr18_g4776.t1",1,1
"chr18_g4777.t1",2.2755,1
"chr18_g4778.t1",1,1
"chr18_g4780.t1",1,1
"chr18_g4783.t1",1,1
"chr18_g4786.t1",1,1
"chr18_g4788.t1",1,1
"chr18_g4801.t1",1,1
"chr18_g48854.t1",1,1
"chr18_g48855.t1",1.43832,1
"chr18_g48863.t1",1,1
"chr18_g48873.t1",1,1
"chr18_g49019.t1",1.28344,1
"chr18_g49641.t1",3.676,1
"chr18_g49642.t1",3.43626,1
"chr18_g49643.t1",1,1
"chr18_g49644.t1",1,1
"chr18_g49645.t1",1,1
"chr18_g49650.t1",1.32312,1
"chr18_g49651.t1",1.27639,1
"chr18_g49655.t1",1,1
"chr18_g49657.t1",3.23043,1
"chr18_g49658.t1",1,1
"chr18_g50010.t1",2.9695,1
"chr18_g50012.t1",1,1
"chr18_g50013.t1",1,1
"chr18_g50016.t1",1,1
"chr18_g50191.t1",4.52204,1
"chr18_g50192.t1",1,1
"chr18_g50195.t1",1,1
"chr18_g50196.t1",1,1
"chr18_g50198.t1",1,1
"chr18_g50200.t1",1,1
"chr18_g50201.t1",1,1
"chr18_g50202.t1",1.00044,1
"chr18_g50203.t1",1,1
"chr18_g50667.t1",1.24555,1
"chr18_g50670.t1",1,1
"chr18_g50672.t1",1,1
"chr18_g50678.t1",3.48105,1
"chr18_g50687.t1",1,1
"chr18_g50690.t1",1.36568,1
"chr18_g50693.t1",1,1
"chr18_g50694.t1",1.29774,1
"chr18_g50696.t1",8.90001,1
"chr18_g50699.t1",1,1
"chr18_g50703.t1",29.13208,1
"chr18_g50705.t1",1,1
"chr18_g51088.t1",1,1
"chr18_g51091.t1",1,1
"chr18_g51096.t1",1,1
"chr18_g51099.t1",1.01759,1
"chr18_g51101.t1",1,1
"chr18_g51103.t1",13.13917,1
"chr18_g51105.t1",1,1
"chr18_g51107.t1",1,1
"chr18_g51112.t1",1,1
"chr18_g51115.t1",1,1
"chr18_g51120.t1",1,1
"chr18_g52682.t1",999,1
"chr18_g52683.t1",1,1
"chr18_g52684.t1",1.77848,1
"chr18_g52685.t1",1,1
"chr18_g52686.t1",1.07688,1
"chr18_g52688.t1",1,1
"chr18_g52689.t1",8.65526,1
"chr18_g52692.t1",1.48069,1
"chr18_g52693.t1",1,1
"chr18_g52694.t1",1,1
"chr18_g52695.t1",12.73163,1
"chr18_g52696.t1",1,1
"chr18_g52697.t1",1,1
"chr18_g52699.t1",1.61701,1
"chr18_g52701.t1",1,1
"chr18_g52702.t1",1,1
"chr18_g52703.t1",17.42136,1
"chr18_g52704.t1",1,1
"chr18_g52706.t1",3.62784,1
"chr18_g52707.t1",1.8677,1
"chr18_g52710.t1",1,1
"chr18_g52713.t1",1,1
"chr18_g52715.t1",6.15447,1
"chr18_g52716.t1",24.72281,1
"chr18_g52998.t1",1,1
"chr18_g53002.t1",1,1
"chr18_g53004.t1",1,1
"chr18_g53005.t1",1,1
"chr18_g53007.t1",1.15204,1
"chr18_g53010.t1",3.01615,1
"chr18_g53011.t1",1,1
"chr18_g53014.t1",1,1
"chr18_g53016.t1",1,1
"chr18_g53018.t2",1,1
"chr18_g53020.t1",1,1
"chr18_g53148.t1",5.06735,1
"chr18_g53151.t1",1,1
"chr18_g53152.t1",1,1
"chr18_g53154.t1",1,1
"chr18_g53155.t1",1,1
"chr18_g53157.t1",1,1
"chr18_g53158.t1",1,1
"chr18_g53160.t1",1,1
"chr18_g53161.t1",2.38593,1
"chr18_g53163.t1",1,1
"chr18_g53165.t1",1,1
"chr18_g5359.t1",1,1
"chr18_g5360.t1",1,1
"chr18_g5361.t1",1,1
"chr18_g5363.t1",1.87846,1
"chr18_g53646.t1",1,1
"chr18_g53647.t1",1,1
"chr18_g5365.t1",1.11798,1
"chr18_g53651.t1",1,1
"chr18_g53663.t1",1,1
"chr18_g53665.t1",1.98061,1
"chr18_g53668.t1",1,1
"chr18_g5367.t1",3.04081,1
"chr18_g53676.t1",1,1
"chr18_g53677.t1",2.3598,1
"chr18_g5368.t1",1,1
"chr18_g53684.t1",1,1
"chr18_g53685.t1",1,1
"chr18_g53687.t1",1.03984,1
"chr18_g53690.t1",1,1
"chr18_g5370.t1",9.47104,1
"chr18_g53890.t1",1,1
"chr18_g53892.t1",1,1
"chr18_g53895.t1",1,1
"chr18_g53896.t1",1,1
"chr18_g53898.t1",1,1
"chr18_g53903.t1",1,1
"chr18_g53907.t1",1,1
"chr18_g54903.t1",1,1
"chr18_g54904.t1",1.26345,1
"chr18_g54905.t1",1,1
"chr18_g54906.t1",1,1
"chr18_g54907.t1",1,1
"chr18_g54910.t1",1,1
"chr18_g54915.t1",1.35848,1
"chr18_g54916.t1",1,1
"chr18_g55333.t1",1,1
"chr18_g55439.t1",1,1
"chr18_g55440.t1",1.05211,1
"chr18_g55441.t1",1.41533,1
"chr18_g55444.t1",1,1
"chr18_g55447.t1",1,1
"chr18_g55448.t1",1,1
"chr18_g55449.t1",1,1
"chr18_g55450.t1",13.62916,1
"chr18_g55454.t1",1,1
"chr18_g55455.t1",6.44088,1
"chr18_g55457.t1",1,1
"chr18_g55458.t1",1,1
"chr18_g55812.t1",1.50369,1
"chr18_g55813.t1",1,1
"chr18_g55827.t1",1,1
"chr18_g55844.t1",1,1
"chr18_g55846.t1",1,1
"chr18_g56252.t1",1,1
"chr18_g56257.t1",1,1
"chr18_g56258.t1",2.7223,1
"chr18_g56259.t1",1,1
"chr18_g56261.t1",2.45831,1
"chr18_g56262.t1",1,1
"chr18_g56264.t1",2.32729,1
"chr18_g56265.t1",2.74445,1
"chr18_g56266.t1",1,1
"chr18_g56267.t1",1.17821,1
"chr18_g56268.t1",1,1
"chr18_g56311.t1",1,1
"chr18_g56318.t1",1,1
"chr18_g56319.t1",1,1
"chr18_g56320.t1",1,1
"chr18_g56321.t1",1,1
"chr18_g56326.t1",1.95028,1
"chr18_g56327.t1",2.61465,1
"chr18_g56328.t1",1,1
"chr18_g56332.t1",1,1
"chr18_g56333.t1",1,1
"chr18_g56335.t1",1.20228,1
"chr18_g56336.t1",1,1
"chr18_g56338.t1",1.06786,1
"chr18_g5634.t1",1,1
"chr18_g56340.t1",36.7728,1
"chr18_g56343.t1",3.1735,1
"chr18_g56397.t1",1,1
"chr18_g56420.t1",1.72803,1
"chr18_g56427.t1",1,1
"chr18_g56583.t1",999,1
"chr18_g56586.t1",1,1
"chr18_g56589.t1",1,1
"chr18_g56590.t1",1,1
"chr18_g56600.t1",1,1
"chr18_g56606.t1",1,1
"chr18_g56611.t1",1,1
"chr18_g5693.t1",6.1505,1
"chr18_g5695.t1",1,1
"chr18_g5696.t1",1,1
"chr18_g57003.t1",1,1
"chr18_g57004.t1",1,1
"chr18_g5701.t1",3.30513,1
"chr18_g57130.t1",1,1
"chr18_g57132.t1",1,1
"chr18_g57133.t1",1,1
"chr18_g57134.t1",1,1
"chr18_g57135.t1",1.07478,1
"chr18_g57136.t1",1,1
"chr18_g57137.t1",1,1
"chr18_g57140.t1",1,1
"chr18_g57141.t1",1,1
"chr18_g57792.t1",1,1
"chr18_g57793.t1",1,1
"chr18_g57794.t1",1,1
"chr18_g57811.t1",1,1
"chr18_g58103.t1",1,1
"chr18_g58658.t1",1,1
"chr18_g58659.t1",2.97437,1
"chr18_g58664.t1",2.01551,1
"chr18_g58665.t1",1,1
"chr18_g58668.t1",1,1
"chr18_g58674.t1",1,1
"chr18_g58675.t1",1,1
"chr18_g58676.t1",1,1
"chr18_g58677.t1",1.21428,1
"chr18_g59259.t1",4.55606,1
"chr18_g59265.t1",1,1
"chr18_g59266.t1",1,1
"chr18_g59268.t1",1,1
"chr18_g59269.t1",1,1
"chr18_g59338.t1",1.54081,1
"chr18_g59788.t1",1,1
"chr18_g59789.t1",2.12136,1
"chr18_g59790.t1",2.75189,1
"chr18_g59806.t1",1,1
"chr18_g59807.t1",1,1
"chr18_g59808.t1",1,1
"chr18_g59809.t1",1,1
"chr18_g59811.t1",1,1
"chr18_g59812.t1",1,1
"chr18_g59813.t1",1,1
"chr18_g59814.t1",1,1
"chr18_g59934.t1",7.53698,1
"chr18_g59936.t1",1,1
"chr18_g59939.t1",1,1
"chr18_g59940.t1",1,1
"chr18_g59941.t1",1,1
"chr18_g59942.t1",1,1
"chr18_g59945.t1",1,1
"chr18_g59946.t1",1,1
"chr18_g59951.t1",1,1
"chr18_g6001.t1",6.13765,1
"chr18_g6003.t1",1,1
"chr18_g6004.t1",2.1615,1
"chr18_g60768.t1",1,1
"chr18_g60769.t1",1.0438,1
"chr18_g60770.t1",1,1
"chr18_g60787.t1",1,1
"chr18_g60788.t1",1,1
"chr18_g60789.t1",7.92074,1
"chr18_g60908.t1",9.78498,1
"chr18_g60912.t1",1.42236,1
"chr18_g60913.t1",1,1
"chr18_g60914.t1",1.7489,1
"chr18_g60915.t1",1,1
"chr18_g60917.t1",1,1
"chr18_g60923.t1",2.41993,1
"chr18_g60924.t1",1,1
"chr18_g60927.t2",1,1
"chr18_g61123.t1",1.96214,1
"chr18_g61124.t1",1,1
"chr18_g61126.t1",2.90842,1
"chr18_g6286.t1",1,1
"chr18_g6480.t1",1,1
"chr18_g6481.t1",1,1
"chr18_g6482.t1",1,1
"chr18_g6487.t1",1,1
"chr18_g6490.t1",1.33518,1
"chr18_g6491.t1",1,1
"chr18_g6493.t1",1,1
"chr18_g7271.t1",2.98159,1
"chr18_g7274.t1",1,1
"chr18_g7275.t1",1,1
"chr18_g7276.t1",1,1
"chr18_g7278.t1",1.20369,1
"chr18_g7279.t1",1.37811,1
"chr18_g7426.t1",1,1
"chr18_g7516.t1",1.20137,1
"chr18_g8009.t1",2.4283,1
"chr18_g8010.t1",2.28108,1
"chr18_g8020.t1",1.94353,1
"chr18_g8232.t1",1,1
"chr18_g8233.t1",1,1
"chr18_g8234.t1",1.80207,1
"chr18_g8235.t1",1,1
"chr18_g8236.t1",6.68547,1
"chr18_g8238.t1",19.41879,1
"chr18_g8239.t1",1,1
"chr18_g8240.t1",1,1
"chr18_g8262.t1",1,1
"chr18_g8263.t1",4.60913,1
"chr18_g8275.t1",1,1
"chr18_g8331.t1",2.05643,1
"chr18_g8513.t1",1,1
"chr18_g8802.t1",1,1
"chr18_g8880.t1",1,1
"chr18_g891.t1",4.86413,1
"chr18_g894.t1",1,1
"chr18_g9114.t1",12.83111,1
"chr18_g9124.t1",1,1
"chr18_g9196.t1",1,1
"chr18_g9211.t1",1,1
"chr18_g9440.t1",1,1
"chr18_g9518.t1",1,1
"chr18_g9519.t1",1,1
"chr18_g9706.t1",1.73908,1
"chr18_g9707.t1",1,1
"chr18_g9708.t1",1,1
"chr18_g9743.t1",1,1
"chr18_g9744.t1",1.7954,1
"chr18_g9959.t1",4.55674,1
"chr19_g10130.t1",1.47471,1
"chr19_g10219.t1",1.13431,1
"chr19_g10301.t1",1,1
"chr19_g10370.t1",4.33652,1
"chr19_g10526.t1",2.70315,1
"chr19_g10527.t1",1,1
"chr19_g10615.t1",1,1
"chr19_g10728.t1",1,1
"chr19_g10759.t1",9.05112,1
"chr19_g10783.t1",23.83953,1
"chr19_g10850.t1",3.44443,1
"chr19_g10868.t1",1,1
"chr19_g11433.t1",1,1
"chr19_g11634.t1",2.36123,1
"chr19_g12075.t1",1,1
"chr19_g13917.t1",1,1
"chr19_g13923.t1",9.34955,1
"chr19_g13932.t1",1,1
"chr19_g13943.t1",1.21066,1
"chr19_g13944.t1",7.24303,1
"chr19_g13948.t1",1.68838,1
"chr19_g13951.t1",1,1
"chr19_g13953.t1",1,1
"chr19_g13955.t1",1,1
"chr19_g13958.t1",5.52139,1
"chr19_g13964.t1",1,1
"chr19_g13966.t1",2.16627,1
"chr19_g13981.t1",1,1
"chr19_g15564.t1",1.69533,1
"chr19_g15566.t1",1,1
"chr19_g15568.t1",1,1
"chr19_g15569.t1",1,1
"chr19_g15570.t1",1.03814,1
"chr19_g15571.t1",1,1
"chr19_g15578.t1",2.49768,1
"chr19_g16052.t1",1,1
"chr19_g16113.t1",1,1
"chr19_g16137.t1",1,1
"chr19_g16702.t1",1.11888,1
"chr19_g16877.t1",1.01095,1
"chr19_g16888.t1",1,1
"chr19_g16891.t1",1,1
"chr19_g17499.t1",1,1
"chr19_g17502.t1",1.65972,1
"chr19_g17512.t1",1.29913,1
"chr19_g17515.t1",9.28412,1
"chr19_g17572.t1",1,1
"chr19_g17573.t1",1,1
"chr19_g17575.t1",1,1
"chr19_g17577.t1",1,1
"chr19_g17578.t1",1,1
"chr19_g17580.t1",1,1
"chr19_g17583.t1",1,1
"chr19_g17584.t1",1,1
"chr19_g17587.t1",1,1
"chr19_g17792.t1",1,1
"chr19_g17798.t1",1,1
"chr19_g17800.t1",1,1
"chr19_g17801.t1",1,1
"chr19_g17802.t1",1,1
"chr19_g17803.t1",1,1
"chr19_g17804.t1",1,1
"chr19_g17805.t1",1,1
"chr19_g17806.t1",1,1
"chr19_g17809.t1",1,1
"chr19_g17817.t1",1,1
"chr19_g17819.t1",1,1
"chr19_g18067.t1",1,1
"chr19_g18068.t1",1,1
"chr19_g18071.t1",1,1
"chr19_g18074.t1",1,1
"chr19_g18075.t1",1,1
"chr19_g18076.t1",1,1
"chr19_g18077.t1",1,1
"chr19_g18079.t1",3.15091,1
"chr19_g18617.t1",1,1
"chr19_g18628.t1",1,1
"chr19_g18629.t1",1,1
"chr19_g18631.t1",1.29522,1
"chr19_g18632.t1",1.91085,1
"chr19_g18633.t1",14.84645,1
"chr19_g18634.t1",1,1
"chr19_g18635.t1",1,1
"chr19_g18636.t1",1,1
"chr19_g18637.t1",1,1
"chr19_g18639.t1",1,1
"chr19_g18640.t1",3.46437,1
"chr19_g18641.t1",1,1
"chr19_g18652.t1",1,1
"chr19_g18654.t1",1,1
"chr19_g18782.t1",2.02309,1
"chr19_g19072.t1",4.81107,1
"chr19_g19074.t1",1,1
"chr19_g19075.t1",1,1
"chr19_g19076.t1",1,1
"chr19_g19078.t1",1,1
"chr19_g19432.t1",15.49947,1
"chr19_g19434.t1",1,1
"chr19_g19438.t1",1,1
"chr19_g19442.t1",48.44867,1
"chr19_g19444.t1",1,1
"chr19_g19445.t1",2.68114,1
"chr19_g19447.t1",1,1
"chr19_g19449.t1",1,1
"chr19_g19450.t1",1,1
"chr19_g19457.t1",1,1
"chr19_g19460.t1",1,1
"chr19_g20014.t1",1,1
"chr19_g20015.t1",4.18832,1
"chr19_g20017.t1",1,1
"chr19_g20018.t1",1,1
"chr19_g20024.t1",1,1
"chr19_g20025.t1",1,1
"chr19_g20027.t1",1,1
"chr19_g20030.t1",1,1
"chr19_g20031.t1",1,1
"chr19_g20072.t1",4.13828,1
"chr19_g20075.t1",1,1
"chr19_g20076.t1",5.6637,1
"chr19_g20077.t1",1,1
"chr19_g20078.t1",1.09578,1
"chr19_g20079.t1",1,1
"chr19_g20081.t1",1,1
"chr19_g20083.t1",1,1
"chr19_g20084.t1",1,1
"chr19_g20091.t1",1,1
"chr19_g20092.t1",7.99263,1
"chr19_g20094.t1",3.57455,1
"chr19_g20095.t1",1,1
"chr19_g20097.t1",1,1
"chr19_g20098.t1",1,1
"chr19_g20101.t1",1,1
"chr19_g20102.t1",999,1
"chr19_g20108.t1",1,1
"chr19_g20109.t1",1,1
"chr19_g20110.t1",3.96251,1
"chr19_g20111.t1",1,1
"chr19_g20113.t1",1,1
"chr19_g20115.t1",1,1
"chr19_g20120.t1",1,1
"chr19_g20129.t1",1,1
"chr19_g20130.t1",1,1
"chr19_g20132.t1",1,1
"chr19_g20140.t1",1,1
"chr19_g20163.t1",1,1
"chr19_g20168.t1",1,1
"chr19_g20170.t1",1,1
"chr19_g20171.t1",12.49792,1
"chr19_g20173.t1",1,1
"chr19_g20174.t1",1,1
"chr19_g20175.t1",3.30664,1
"chr19_g20176.t1",1.80358,1
"chr19_g20178.t1",1,1
"chr19_g20181.t1",1,1
"chr19_g20183.t1",18.36847,1
"chr19_g20184.t1",999,1
"chr19_g20192.t1",5.06316,1
"chr19_g21047.t1",2.40863,1
"chr19_g22165.t1",1,1
"chr19_g22167.t1",1,1
"chr19_g22170.t1",1,1
"chr19_g23035.t1",1,1
"chr19_g23038.t1",1,1
"chr19_g23039.t1",1,1
"chr19_g23040.t1",1.02399,1
"chr19_g23041.t1",1,1
"chr19_g23189.t1",1,1
"chr19_g2380.t1",1,1
"chr19_g2381.t1",1.33694,1
"chr19_g2383.t1",1,1
"chr19_g23884.t1",2.37496,1
"chr19_g24811.t1",1,1
"chr19_g25843.t1",2.80781,1
"chr19_g25845.t1",1,1
"chr19_g26008.t1",1.06852,1
"chr19_g2691.t1",1,1
"chr19_g2692.t1",13.06783,1
"chr19_g2693.t1",1,1
"chr19_g2694.t1",9.65841,1
"chr19_g2695.t1",1,1
"chr19_g2696.t1",1,1
"chr19_g2698.t1",1,1
"chr19_g2699.t1",1,1
"chr19_g2701.t1",1,1
"chr19_g27035.t1",1,1
"chr19_g27036.t1",1,1
"chr19_g27038.t1",1,1
"chr19_g27042.t1",1,1
"chr19_g27044.t1",2.21158,1
"chr19_g27047.t1",1,1
"chr19_g27060.t1",411.40576,1
"chr19_g27061.t1",1,1
"chr19_g27070.t1",2.44489,1
"chr19_g27077.t1",5.44077,1
"chr19_g27078.t1",1.2885,1
"chr19_g27080.t1",2.28211,1
"chr19_g27081.t1",1,1
"chr19_g27082.t1",1,1
"chr19_g27083.t2",1,1
"chr19_g27084.t1",1.80768,1
"chr19_g27091.t1",1.03938,1
"chr19_g27093.t1",1,1
"chr19_g2818.t1",1,1
"chr19_g28638.t1",4.34453,1
"chr19_g28642.t1",1,1
"chr19_g28818.t1",1,1
"chr19_g28819.t1",1.00252,1
"chr19_g28825.t1",1,1
"chr19_g28826.t1",1,1
"chr19_g28827.t1",1,1
"chr19_g2904.t1",1,1
"chr19_g2907.t1",1,1
"chr19_g2908.t1",1,1
"chr19_g2910.t1",1,1
"chr19_g2911.t1",1,1
"chr19_g2912.t1",1,1
"chr19_g29195.t1",1,1
"chr19_g29699.t1",1.44568,1
"chr19_g29704.t1",1.88757,1
"chr19_g29705.t1",1,1
"chr19_g29707.t1",1,1
"chr19_g29708.t1",1,1
"chr19_g30165.t1",1,1
"chr19_g30179.t1",3.22679,1
"chr19_g30299.t1",1,1
"chr19_g30302.t1",1,1
"chr19_g30303.t1",1,1
"chr19_g30409.t1",1,1
"chr19_g31164.t1",1,1
"chr19_g31171.t1",1.22031,1
"chr19_g31234.t1",34.83894,1
"chr19_g31236.t1",1,1
"chr19_g31239.t1",1.37116,1
"chr19_g31241.t1",1,1
