gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr22_g54842.t1.Gain.Vert.Bar,-1239.309978,-1234.906222,-1242.418196,0.71581,0.71492,0.71812,1.0,178.23798,1.0,8.80751199999986,0.0029999283010335247
chr22_g55013.t1.Gain.Vert.Bar,-2577.57786,-2576.668372,-2578.061897,0.40051,0.40145,0.40041,1.0,13.51631,1.0,1.8189759999995658,0.17743521463157166
chr22_g55014.t1.Gain.Vert.Bar,-2016.194787,-2016.194787,-2017.890662,0.22933,0.22933,0.22946,1.0,1.0,1.0,0.0,1.0
chr22_g55015.t1.Gain.Vert.Bar,-3622.048867,-3622.048867,-3622.920426,0.28311,0.28312,0.28498,1.0,1.0,1.0,0.0,1.0
chr22_g55025.t1.Gain.Vert.Bar,-1485.292487,-1486.891232,-1486.933543,0.67351,0.66272,0.67469,1.0,1.47381,1.0,-3.197490000000016,1.0
chr22_g55026.t1.Gain.Vert.Bar,-1988.943225,-1988.943353,-1988.943493,0.24937,0.24936,0.24937,1.0,1.0,1.0,-0.0002559999998084095,1.0
chr22_g55972.t1.Gain.Vert.Bar,-5647.211205,-5646.772141,-5651.268953,0.602,0.60237,0.60212,1.0,3.23401,1.0,0.878127999998469,0.3487149181817959
chr22_g57197.t1.Gain.Vert.Bar,-1158.499692,-1158.499692,-1158.49976,0.11607,0.11607,0.11606,1.0,1.0,1.0,0.0,1.0
chr22_g57199.t1.Gain.Vert.Bar,-2968.913973,-2969.080648,-2969.080649,0.19326,0.19325,0.19326,1.0,1.0,1.0,-0.33334999999988213,1.0
chr22_g57200.t1.Gain.Vert.Bar,-2410.44304,-2410.44304,-2410.060295,0.21045,0.21045,0.21048,1.0,1.0,1.0,0.0,1.0
chr22_g57201.t1.Gain.Vert.Bar,-1909.887627,-1908.26963,-1909.681209,0.28558,0.28563,0.28445,1.0,17.93626,1.0,3.235994000000119,0.07203657669677092
chr22_g57202.t1.Gain.Vert.Bar,-2998.645136,-2998.645136,-2998.704916,0.36766,0.36766,0.36763,1.0,1.0,1.0,0.0,1.0
chr22_g57208.t1.Gain.Vert.Bar,-4120.61049,-4120.593546,-4122.35054,0.2331,0.2331,0.23304,1.0,2.28896,1.0,0.03388799999993353,0.8539452549143615
chr22_g57210.t1.Gain.Vert.Bar,-1066.210945,-1066.210945,-1068.1062,0.07088,0.07088,0.07077,1.0,1.0,1.0,0.0,1.0
chr22_g57211.t1.Gain.Vert.Bar,-2046.601917,-2046.601917,-2046.602071,0.18091,0.18091,0.18091,1.0,1.0,1.0,0.0,1.0
chr22_g57212.t1.Gain.Vert.Bar,-8435.791795,-8434.317521,-8440.477623,0.26965,0.27022,0.26944,1.0,6.66142,1.0,2.948547999996663,0.08595475363856302
chr22_g57213.t1.Gain.Vert.Bar,-4403.6343,-4403.6343,-4403.687093,0.20852,0.20852,0.20856,1.0,1.0,1.0,0.0,1.0
chr22_g57219.t1.Gain.Vert.Bar,-3297.300928,-3297.300929,-3297.300929,0.15639,0.15639,0.1564,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr22_g57222.t1.Gain.Vert.Bar,-1245.180617,-1245.180617,-1245.18118,0.17968,0.17968,0.17969,1.0,1.0,1.0,0.0,1.0
chr22_g57223.t1.Gain.Vert.Bar,-1562.571292,-1562.571292,-1562.592093,0.24267,0.24267,0.24259,1.0,1.0,1.0,0.0,1.0
chr22_g57224.t1.Gain.Vert.Bar,-1159.999235,-1159.999223,-1159.999223,0.17831,0.17832,0.17832,1.0,1.0,1.0,2.3999999939405825e-05,0.9960911955449351
chr22_g57225.t1.Gain.Vert.Bar,-1571.428488,-1571.427416,-1571.608226,0.2906,0.29059,0.2898,1.0,1.15318,1.0,0.0021440000000438886,0.9630684711647957
chr22_g57423.t1.Gain.Vert.Bar,-4887.911616,-4887.91208,-4887.911622,0.17598,0.17599,0.17601,1.0,1.0,1.0,-0.0009279999994760146,1.0
chr22_g57983.t1.Gain.Vert.Bar,-2324.78339,-2324.783393,-2324.78339,0.1593,0.1593,0.1593,1.0,1.0,1.0,-6.000000212225132e-06,1.0
chr22_g57989.t1.Gain.Vert.Bar,-3951.495526,-3950.0346,-3951.495275,0.29751,0.29962,0.29752,1.0,40.61284,1.0,2.921852000000399,0.08738751338674546
chr22_g57991.t1.Gain.Vert.Bar,-7313.280732,-7312.096618,-7313.37649,0.52493,0.52662,0.52501,1.0,33.74263,1.0,2.3682280000011815,0.12382753787083918
chr22_g57992.t1.Gain.Vert.Bar,-8529.76232,-8526.792959,-8532.249989,0.43319,0.43456,0.43342,1.0,6.05259,1.0,5.938721999998961,0.014811755003387888
chr22_g57993.t1.Gain.Vert.Bar,-3403.046808,-3403.045276,-3403.045275,0.27813,0.27814,0.27814,1.0,1.0,1.0,0.003064000000449596,0.9558569123137712
chr22_g57994.t1.Gain.Vert.Bar,-1619.329496,-1618.991354,-1619.964417,0.41464,0.41761,0.41481,1.0,9.56813,1.0,0.6762840000001233,0.4108692597526288
chr22_g58124.t1.Gain.Vert.Bar,-3650.194484,-3650.194502,-3650.259688,0.24605,0.24605,0.24617,1.0,1.0,1.0,-3.5999999454361387e-05,1.0
chr22_g58127.t1.Gain.Vert.Bar,-5032.196238,-5032.196238,-5032.196238,0.38087,0.38088,0.38088,1.0,1.0,1.0,0.0,1.0
chr22_g58130.t1.Gain.Vert.Bar,-6216.900049,-6216.224109,-6217.932221,0.28088,0.28139,0.28105,1.0,6.2207,1.0,1.3518800000001647,0.24494972141295857
chr22_g58135.t1.Gain.Vert.Bar,-1789.393943,-1789.393543,-1789.446481,0.21348,0.21348,0.21341,1.0,1.12058,1.0,0.0008000000002539309,0.9774354253045748
chr22_g58196.t1.Gain.Vert.Bar,-715.283813,-715.076754,-715.786367,0.48611,0.48633,0.48682,1.0,2.97393,1.0,0.4141179999999167,0.51988673668844
chr22_g58197.t1.Gain.Vert.Bar,-641.780554,-641.780554,-641.809543,0.24609,0.24609,0.2459,1.0,1.0,1.0,0.0,1.0
chr22_g58199.t1.Gain.Vert.Bar,-3845.429344,-3844.055592,-3845.516303,0.37646,0.38152,0.37645,1.0,14.36216,1.0,2.7475039999999353,0.09740637924731615
chr22_g58203.t1.Gain.Vert.Bar,-2356.921281,-2356.921288,-2358.535999,0.28027,0.28027,0.27954,1.0,1.0,1.0,-1.4000000192027073e-05,1.0
chr22_g58204.t1.Gain.Vert.Bar,-1965.302618,-1962.099248,-1966.399294,0.56498,0.57186,0.5659,1.0,7.13408,1.0,6.4067399999999,0.011368795775171796
chr22_g58205.t1.Gain.Vert.Bar,-1338.404118,-1338.045419,-1339.252009,0.39474,0.39852,0.3974,1.0,2.92325,1.0,0.7173979999997755,0.39699874086733
chr22_g58208.t1.Gain.Vert.Bar,-1377.114381,-1377.162252,-1378.075299,0.22662,0.2266,0.22613,1.0,1.0,1.0,-0.0957419999999729,1.0
chr22_g59062.t1.Gain.Vert.Bar,-2788.773901,-2788.749923,-2790.227032,0.26386,0.2639,0.26377,1.0,1.35316,1.0,0.04795600000034028,0.826658940457266
chr22_g59063.t1.Gain.Vert.Bar,-3343.062772,-3342.901117,-3343.091308,0.40545,0.40804,0.40547,1.0,7.51175,1.0,0.32331000000067434,0.569625213381985
chr22_g59064.t1.Gain.Vert.Bar,-1470.904686,-1470.904686,-1471.078241,0.21106,0.21106,0.21108,1.0,1.0,1.0,0.0,1.0
chr22_g59065.t1.Gain.Vert.Bar,-1361.178748,-1361.178761,-1361.17872,0.18609,0.18609,0.18609,1.0,1.0,1.0,-2.5999999706982635e-05,1.0
chr22_g59066.t1.Gain.Vert.Bar,-4625.177131,-4625.146477,-4625.303475,0.36533,0.36537,0.36547,1.0,1.82483,1.0,0.06130800000028103,0.8044404105414127
chr22_g59068.t1.Gain.Vert.Bar,-5396.057108,-5396.057106,-5396.057108,0.2416,0.24159,0.2416,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr22_g59071.t1.Gain.Vert.Bar,-3867.105482,-3867.105482,-3868.189842,0.25739,0.25739,0.25816,1.0,1.0,1.0,0.0,1.0
chr22_g60978.t1.Gain.Vert.Bar,-2838.437547,-2838.437547,-2838.798819,0.37103,0.37103,0.37093,1.0,1.0,1.0,0.0,1.0
chr22_g61127.t1.Gain.Vert.Bar,-809.821669,-809.814114,-809.963291,0.53614,0.53623,0.53707,1.0,1.26228,1.0,0.015110000000049695,0.9021682782970866
chr22_g61128.t1.Gain.Vert.Bar,-3528.696313,-3528.517099,-3529.231455,0.35251,0.35285,0.35254,1.0,2.72815,1.0,0.3584279999995488,0.5493805828232072
chr22_g61132.t1.Gain.Vert.Bar,-4596.735559,-4596.735561,-4597.053992,0.55614,0.55615,0.55614,1.0,1.0,1.0,-4.0000013541430235e-06,1.0
chr22_g61134.t1.Gain.Vert.Bar,-4195.477398,-4194.879891,-4199.781213,1.17619,1.17724,1.17892,1.0,1.93045,1.0,1.1950140000008105,0.2743205012226309
chr22_g61135.t1.Gain.Vert.Bar,-1505.526164,-1505.506439,-1505.526164,0.40299,0.40317,0.40299,1.0,2.59269,1.0,0.03945000000021537,0.8425598192993903
chr22_g61136.t1.Gain.Vert.Bar,-1206.462994,-1206.462994,-1206.462994,0.89411,0.89411,0.89411,1.0,1.0,1.0,0.0,1.0
chr23_g902.t1.Gain.Vert.Bar,-2178.391821,-2178.169013,-2178.728518,1.94908,1.95207,1.95116,1.0,3.08326,1.0,0.4456159999999727,0.5044242321705485
chr23_g910.t1.Gain.Vert.Bar,-5461.506106,-5460.030683,-5480.043725,0.17501,0.17494,0.17485,1.0,4.90598,1.0,2.9508459999997285,0.085832615057404
chr23_g919.t1.Gain.Vert.Bar,-2585.065604,-2585.065477,-2585.065477,0.98956,0.98957,0.98958,1.0,1.0,1.0,0.0002539999995860853,0.9872843509010016
chr23_g1659.t1.Gain.Vert.Bar,-2675.297054,-2675.296662,-2675.296662,1.28457,1.28456,1.28457,1.0,1.0,1.0,0.0007839999998395797,0.9776621511501858
chr23_g1660.t1.Gain.Vert.Bar,-1765.160268,-1765.160268,-1765.160268,1.29243,1.29243,1.29243,1.0,1.0,1.0,0.0,1.0
chr23_g3111.t1.Gain.Vert.Bar,-2470.509028,-2470.509027,-2471.06386,0.24338,0.24337,0.24369,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr23_g3138.t1.Gain.Vert.Bar,-4132.567332,-4130.561123,-4133.330724,0.7025,0.70394,0.70208,1.0,5.99,1.0,4.0124179999984335,0.04516633126060642
chr23_g3139.t1.Gain.Vert.Bar,-1383.864216,-1383.864216,-1385.004396,0.62812,0.62811,0.62747,1.0,1.0,1.0,0.0,1.0
chr23_g3140.t1.Gain.Vert.Bar,-3610.71257,-3610.711354,-3610.726171,0.64187,0.64188,0.64192,1.0,1.19692,1.0,0.002432000000226253,0.9606680171327595
chr23_g3187.t1.Gain.Vert.Bar,-1073.043231,-1072.728855,-1072.729692,0.09637,0.0963,0.09631,1.0,1.0,1.0,0.6287520000000768,0.4278134582984341
chr23_g3190.t1.Gain.Vert.Bar,-535.109252,-535.109284,-535.109159,0.57587,0.57587,0.57586,1.0,1.0,1.0,-6.400000006578921e-05,1.0
chr23_g3191.t1.Gain.Vert.Bar,-940.788425,-940.788425,-941.731532,0.17737,0.17737,0.17732,1.0,1.0,1.0,0.0,1.0
chr23_g3192.t1.Gain.Vert.Bar,-2744.743741,-2744.617745,-2746.699477,0.51906,0.51913,0.51863,1.0,1.44641,1.0,0.25199200000042765,0.6156759285797809
chr23_g3329.t1.Gain.Vert.Bar,-1782.885053,-1782.885053,-1783.045422,0.2781,0.2781,0.27806,1.0,1.0,1.0,0.0,1.0
chr23_g3469.t1.Gain.Vert.Bar,-3910.312074,-3909.940109,-3911.522098,3.52005,3.52342,3.51943,1.0,1.64898,1.0,0.7439299999996365,0.38840486002908836
chr23_g3655.t1.Gain.Vert.Bar,-4190.720223,-4190.720223,-4190.759303,0.23434,0.23434,0.23428,1.0,1.0,1.0,0.0,1.0
chr23_g3657.t1.Gain.Vert.Bar,-3877.24922,-3877.24922,-3877.555769,0.28973,0.28973,0.28956,1.0,1.0,1.0,0.0,1.0
chr23_g3662.t1.Gain.Vert.Bar,-3146.603328,-3144.916769,-3146.790383,0.30078,0.30551,0.30074,1.0,46.74835,1.0,3.3731180000004315,0.06626822568861596
chr23_g3690.t1.Gain.Vert.Bar,-4462.785675,-4462.785749,-4462.785675,0.11494,0.11494,0.11494,1.0,1.0,1.0,-0.00014799999917158857,1.0
chr23_g3691.t1.Gain.Vert.Bar,-1390.313329,-1389.286119,-1390.402515,0.26858,0.26934,0.26843,1.0,12.0346,1.0,2.0544199999999364,0.15176503607953373
chr23_g3692.t1.Gain.Vert.Bar,-9562.09136,-9562.065812,-9562.711062,0.48893,0.48895,0.48941,1.0,1.0,1.0,0.051095999999233754,0.8211670094373156
chr23_g3693.t1.Gain.Vert.Bar,-2282.253212,-2282.253212,-2282.253212,0.29357,0.29357,0.29358,1.0,1.0,1.0,0.0,1.0
chr23_g3695.t1.Gain.Vert.Bar,-961.009413,-961.009474,-961.099895,0.2731,0.2731,0.27304,1.0,1.0,1.0,-0.00012199999991935329,1.0
chr23_g4246.t1.Gain.Vert.Bar,-2899.2044,-2899.012072,-2899.590438,0.29585,0.29593,0.29591,1.0,1.39577,1.0,0.3846560000001773,0.535121897137651
chr23_g4247.t1.Gain.Vert.Bar,-1586.58133,-1586.616386,-1586.616414,0.52493,0.52482,0.52482,1.0,1.05087,1.0,-0.07011199999988094,1.0
chr23_g4248.t1.Gain.Vert.Bar,-5749.307534,-5749.290038,-5750.405125,0.43804,0.4381,0.43767,1.0,1.3107,1.0,0.034991999998965184,0.8516124238520469
chr23_g4249.t1.Gain.Vert.Bar,-6540.406181,-6540.397759,-6540.491839,1.3489,1.34891,1.34905,1.0,1.51746,1.0,0.016843999999764492,0.8967369765065044
chr23_g4252.t1.Gain.Vert.Bar,-1649.58248,-1649.58248,-1649.597995,0.22492,0.22492,0.22481,1.0,1.0,1.0,0.0,1.0
chr23_g4278.t1.Gain.Vert.Bar,-8324.526539,-8321.185384,-8325.063851,0.77844,0.78531,0.77893,1.0,6.95085,1.0,6.682310000000143,0.00973743540600613
chr23_g4999.t1.Gain.Vert.Bar,-4347.193865,-4347.193865,-4353.33155,0.34217,0.34217,0.34197,1.0,1.0,1.0,0.0,1.0
chr23_g5001.t1.Gain.Vert.Bar,-613.62039,-604.28817,-613.62039,0.88219,0.91009,0.88219,1.0,999.0,1.0,18.664440000000013,1.5586234758523872e-05
chr23_g5003.t1.Gain.Vert.Bar,-1840.712052,-1839.33029,-1840.841277,0.16768,0.16974,0.16775,1.0,14.52483,1.0,2.7635239999999612,0.09643559780302706
chr23_g5006.t1.Gain.Vert.Bar,-3344.590597,-3342.321124,-3345.111437,0.36012,0.36024,0.3601,1.0,1.0,1.0,4.538945999999669,0.033131986503169196
chr23_g5007.t1.Gain.Vert.Bar,-932.722267,-932.722267,-932.722355,0.39547,0.39547,0.39547,1.0,1.0,1.0,0.0,1.0
chr23_g5357.t1.Gain.Vert.Bar,-1420.537501,-1419.869397,-1422.573391,0.25698,0.25695,0.25669,1.0,999.0,1.0,1.3362080000001697,0.24770380368109884
chr23_g5358.t1.Gain.Vert.Bar,-2754.90985,-2754.899465,-2754.899465,0.34002,0.34004,0.34004,1.0,1.0,1.0,0.02077000000008411,0.8854072854707766
chr23_g5508.t1.Gain.Vert.Bar,-1547.286291,-1547.14864,-1550.579281,0.50931,0.50982,0.50979,1.0,1.5884,1.0,0.2753020000000106,0.5997971173660737
chr23_g5509.t1.Gain.Vert.Bar,-4022.38382,-4022.383816,-4023.171219,0.17368,0.17368,0.17349,1.0,1.0,1.0,7.999999979801942e-06,0.9977432446776654
chr23_g5515.t1.Gain.Vert.Bar,-3298.666816,-3298.667151,-3299.604872,0.2249,0.2249,0.22489,1.0,1.0,1.0,-0.0006700000003547757,1.0
chr23_g5516.t1.Gain.Vert.Bar,-1950.635168,-1949.884698,-1952.880566,0.2063,0.20773,0.20753,1.0,6.2681,1.0,1.5009399999999005,0.22052678420535501
chr23_g5517.t1.Gain.Vert.Bar,-1516.575219,-1515.250342,-1516.934978,0.86495,0.87687,0.86426,1.0,5.50482,1.0,2.64975400000003,0.10356592194373342
chr23_g6024.t1.Gain.Vert.Bar,-11868.264633,-11868.264825,-11868.26463,0.53276,0.53275,0.53276,1.0,1.0,1.0,-0.0003839999990304932,1.0
chr23_g6025.t1.Gain.Vert.Bar,-2158.274441,-2155.160742,-2158.85652,0.19201,0.19891,0.1927,1.0,53.14499,1.0,6.227397999999994,0.01257884394250676
chr23_g6029.t1.Gain.Vert.Bar,-562.216166,-562.172573,-564.07687,0.2079,0.20774,0.20768,1.0,1.38317,1.0,0.08718599999997423,0.7677855273188152
chr23_g6190.t1.Gain.Vert.Bar,-1962.627862,-1962.621772,-1964.289767,0.2972,0.29718,0.29648,1.0,1.19628,1.0,0.012180000000171276,0.9121214659843514
chr23_g6191.t1.Gain.Vert.Bar,-6008.98448,-6008.910764,-6008.992944,0.35596,0.35604,0.35596,1.0,4.55636,1.0,0.14743199999975332,0.7010016102794532
chr23_g6192.t1.Gain.Vert.Bar,-7170.353757,-7160.248166,-7170.367797,0.43212,0.43795,0.43211,1.0,40.76585,1.0,20.2111819999991,6.934639302899229e-06
chr23_g6198.t1.Gain.Vert.Bar,-386.694744,-386.694718,-386.694752,0.056,0.056,0.056,1.0,12.76686,1.0,5.199999998239946e-05,0.9942464224736038
chr23_g6200.t1.Gain.Vert.Bar,-3336.161953,-3334.381993,-3340.121129,0.33849,0.34069,0.33894,1.0,4.31275,1.0,3.5599199999996927,0.059190591492753804
chr23_g6203.t1.Gain.Vert.Bar,-3991.483753,-3991.483805,-3991.483752,0.26229,0.26227,0.26229,1.0,1.0,1.0,-0.00010399999973742524,1.0
chr23_g6703.t1.Gain.Vert.Bar,-3910.929214,-3911.014642,-3911.294814,0.18307,0.18305,0.18303,1.0,1.0,1.0,-0.17085600000064005,1.0
chr23_g6754.t1.Gain.Vert.Bar,-2462.406474,-2462.406474,-2465.277915,0.30862,0.30862,0.30821,1.0,1.0,1.0,0.0,1.0
chr23_g6755.t1.Gain.Vert.Bar,-2620.255684,-2620.255684,-2620.264315,0.29452,0.29452,0.2945,1.0,1.0,1.0,0.0,1.0
chr23_g6756.t1.Gain.Vert.Bar,-1893.741218,-1893.741218,-1894.319496,0.37002,0.37002,0.37062,1.0,1.0,1.0,0.0,1.0
chr23_g6758.t1.Gain.Vert.Bar,-1907.616133,-1907.614291,-1907.974827,0.3116,0.3117,0.31228,1.0,1.32781,1.0,0.003683999999793741,0.9516013463205373
chr23_g7266.t1.Gain.Vert.Bar,-1397.893024,-1397.893024,-1397.895282,0.31936,0.31936,0.31933,1.0,1.0,1.0,0.0,1.0
chr23_g7312.t1.Gain.Vert.Bar,-5068.857893,-5068.857759,-5068.857762,0.2457,0.2457,0.24572,1.0,1.0,1.0,0.0002679999997781124,0.9869386502121658
chr23_g7313.t1.Gain.Vert.Bar,-2088.572666,-2088.572552,-2088.572541,0.2306,0.23061,0.23061,1.0,1.0,1.0,0.0002279999998791027,0.9879526651386175
chr23_g7330.t1.Gain.Vert.Bar,-2845.059626,-2845.059626,-2845.059626,1.46175,1.46174,1.46175,1.0,1.0,1.0,0.0,1.0
chr23_g7332.t1.Gain.Vert.Bar,-5749.120074,-5735.00579,-5749.723641,1.79379,1.92411,1.79386,1.0,85.52599,1.0,28.22856800000045,1.07801672133851e-07
chr23_g7560.t1.Gain.Vert.Bar,-1733.370631,-1733.370631,-1735.470031,0.35534,0.35534,0.35572,1.0,1.0,1.0,0.0,1.0
chr23_g7562.t1.Gain.Vert.Bar,-1383.013014,-1382.956831,-1386.892328,0.2984,0.29821,0.29817,1.0,1.60759,1.0,0.11236600000029284,0.7374663911721833
chr23_g7563.t1.Gain.Vert.Bar,-1438.31952,-1436.484525,-1438.381642,0.35875,0.36298,0.35605,1.0,8.37514,1.0,3.6699899999998706,0.055400516571276676
chr23_g7824.t1.Gain.Vert.Bar,-1288.811648,-1288.811692,-1288.718784,0.35146,0.35146,0.35165,1.0,1.0,1.0,-8.799999977782136e-05,1.0
chr23_g7825.t1.Gain.Vert.Bar,-2939.241703,-2939.241703,-2939.241703,0.29909,0.29908,0.29909,1.0,1.0,1.0,0.0,1.0
chr23_g7826.t1.Gain.Vert.Bar,-3134.305731,-3131.600226,-3136.881869,0.47881,0.48549,0.48017,1.0,7.69839,1.0,5.411009999999806,0.020010135267657693
chr23_g7852.t1.Gain.Vert.Bar,-1290.84942,-1289.807982,-1289.807982,0.22375,0.22375,0.22377,1.0,1.0,1.0,2.082875999999942,0.14895928469130335
chr23_g7853.t1.Gain.Vert.Bar,-8496.188036,-8491.160229,-8496.236207,0.39442,0.39881,0.39452,1.0,37.41944,1.0,10.055614000000787,0.0015188438853393714
chr23_g7855.t1.Gain.Vert.Bar,-5736.954521,-5736.954521,-5736.954521,0.43073,0.43073,0.43073,1.0,1.0,1.0,0.0,1.0
chr23_g7858.t1.Gain.Vert.Bar,-4224.081889,-4216.087699,-4224.779932,1.34028,1.35111,1.33727,1.0,13.98059,1.0,15.988380000000689,6.373246294617925e-05
chr23_g7859.t1.Gain.Vert.Bar,-1668.572421,-1668.331146,-1668.933888,0.11312,0.11314,0.11332,1.0,17.06103,1.0,0.4825500000001739,0.4872695362082956
chr23_g7860.t1.Gain.Vert.Bar,-1532.238657,-1532.238657,-1532.238657,0.17675,0.17675,0.17675,1.0,1.0,1.0,0.0,1.0
chr23_g7861.t1.Gain.Vert.Bar,-3048.32588,-3045.681218,-3048.623787,0.29466,0.29588,0.29468,1.0,12.54313,1.0,5.289323999999397,0.021456547402492074
chr23_g7862.t1.Gain.Vert.Bar,-5904.117889,-5904.117889,-5904.117889,0.45732,0.45732,0.45732,1.0,1.0,1.0,0.0,1.0
chr23_g7863.t1.Gain.Vert.Bar,-2353.996461,-2352.125468,-2354.120304,0.29775,0.30355,0.29835,1.0,26.97656,1.0,3.741985999999997,0.05306134225576378
chr23_g7941.t1.Gain.Vert.Bar,-1619.514186,-1619.514186,-1619.514186,0.18919,0.18919,0.18919,1.0,1.0,1.0,0.0,1.0
chr23_g8249.t1.Gain.Vert.Bar,-769.705924,-769.704903,-769.722619,0.39526,0.39528,0.39468,1.0,1.30907,1.0,0.00204200000007404,0.9639570652518006
chr23_g8250.t1.Gain.Vert.Bar,-3270.364327,-3269.768976,-3272.565218,0.54098,0.54162,0.54087,1.0,3.28132,1.0,1.1907019999998738,0.27518800030339186
chr23_g8317.t1.Gain.Vert.Bar,-1425.535347,-1424.84059,-1425.812542,0.21803,0.21838,0.21803,1.0,10.18916,1.0,1.3895139999999628,0.23848719052661282
chr23_g8319.t1.Gain.Vert.Bar,-6050.276045,-6050.276045,-6050.276045,0.35074,0.35075,0.35075,1.0,1.0,1.0,0.0,1.0
chr23_g8320.t1.Gain.Vert.Bar,-545.435845,-542.053512,-547.452139,0.27648,0.28022,0.27671,1.0,999.0,1.0,6.764666000000034,0.009298032452978435
chr23_g8754.t1.Gain.Vert.Bar,-2613.149773,-2613.129946,-2615.430985,0.21934,0.22036,0.21899,1.0,3.25553,1.0,0.039654000000155065,0.8421586129738151
chr23_g8756.t1.Gain.Vert.Bar,-690.504641,-690.504641,-690.504641,0.38797,0.38797,0.38797,1.0,1.0,1.0,0.0,1.0
chr23_g8769.t2.Gain.Vert.Bar,-3383.578522,-3383.578637,-3383.578813,0.72338,0.72338,0.72338,1.0,1.0,1.0,-0.0002300000005561742,1.0
chr23_g8770.t1.Gain.Vert.Bar,-6398.588926,-6398.583797,-6398.588925,0.51972,0.51973,0.51972,1.0,2.19251,1.0,0.010258000000249012,0.9193267751902481
chr23_g9019.t1.Gain.Vert.Bar,-2592.959271,-2592.613685,-2598.599912,0.91884,0.91972,0.91892,1.0,2.17855,1.0,0.6911720000007335,0.40576602595273115
chr23_g9036.t1.Gain.Vert.Bar,-1967.69388,-1967.403452,-1968.018075,1.16409,1.17815,1.16285,1.0,11.24961,1.0,0.5808560000000398,0.4459769917429134
chr23_g9860.t1.Gain.Vert.Bar,-2773.615367,-2773.376048,-2773.626228,0.24891,0.24887,0.24885,1.0,1.0,1.0,0.47863799999959156,0.48903989517593993
chr23_g9862.t1.Gain.Vert.Bar,-816.381572,-816.381571,-816.381571,0.24381,0.24381,0.24381,1.0,1.0,1.0,1.9999999949504854e-06,0.9988716212104553
chr23_g9864.t1.Gain.Vert.Bar,-4242.547995,-4242.123107,-4242.54802,0.33269,0.33378,0.33269,1.0,7.75089,1.0,0.8497759999991104,0.35661571399776604
chr23_g9922.t1.Gain.Vert.Bar,-648.632478,-644.799625,-648.632478,0.26511,0.28907,0.26511,1.0,999.0,1.0,7.665706,0.005628023430429739
chr23_g10030.t1.Gain.Vert.Bar,-5392.099025,-5392.099025,-5393.605936,0.44223,0.44223,0.44182,1.0,1.0,1.0,0.0,1.0
chr23_g10068.t1.Gain.Vert.Bar,-1943.386177,-1943.353714,-1944.392482,0.39492,0.39497,0.39496,1.0,1.62757,1.0,0.06492600000001403,0.7988730888591075
chr23_g10069.t1.Gain.Vert.Bar,-475.340062,-475.340062,-476.886663,0.25545,0.25545,0.25453,1.0,1.0,1.0,0.0,1.0
chr23_g10070.t1.Gain.Vert.Bar,-1129.972559,-1129.678465,-1131.455398,0.36887,0.36966,0.36966,1.0,4.56731,1.0,0.5881880000001729,0.44312066449732523
chr23_g10440.t1.Gain.Vert.Bar,-555.804686,-555.488296,-556.377215,0.14679,0.14698,0.14727,1.0,437.03069,1.0,0.6327799999999115,0.4263374216086512
chr23_g10734.t1.Gain.Vert.Bar,-954.657626,-954.657626,-954.657626,2.76464,2.76464,2.76464,1.0,1.0,1.0,0.0,1.0
chr23_g10949.t1.Gain.Vert.Bar,-2176.698446,-2176.647646,-2176.964172,0.29606,0.29621,0.29624,1.0,1.76262,1.0,0.10159999999996217,0.7499179549050237
chr23_g11152.t1.Gain.Vert.Bar,-2208.588768,-2200.309693,-2208.692621,1.25368,1.28244,1.25493,1.0,40.09384,1.0,16.55814999999984,4.718077650113255e-05
chr23_g11395.t1.Gain.Vert.Bar,-1301.348526,-1301.086363,-1301.429015,0.47389,0.47458,0.47346,1.0,10.15699,1.0,0.524326000000201,0.46900214460240675
chr23_g11565.t1.Gain.Vert.Bar,-1309.237995,-1309.000994,-1312.364041,2.69283,2.6946,2.69718,1.0,1.76984,1.0,0.47400199999992765,0.49115179980332235
chr23_g11748.t1.Gain.Vert.Bar,-4920.090236,-4920.090236,-4921.891034,0.5861,0.5861,0.58574,1.0,1.0,1.0,0.0,1.0
chr23_g11868.t1.Gain.Vert.Bar,-1450.488861,-1448.804854,-1451.791604,1.88593,1.9007,1.89445,1.0,4.46334,1.0,3.36801400000013,0.06647384335472147
chr23_g11922.t1.Gain.Vert.Bar,-780.422728,-780.422728,-780.422728,0.09427,0.09427,0.09427,1.0,1.0,1.0,0.0,1.0
chr23_g12848.t2.Gain.Vert.Bar,-1315.714404,-1315.7956,-1315.714327,0.03369,0.03368,0.03369,1.0,1.0,1.0,-0.16239199999972698,1.0
chr23_g12853.t1.Gain.Vert.Bar,-15893.767682,-15893.773233,-15893.76768,0.44384,0.44377,0.44384,1.0,1.0,1.0,-0.011102000000391854,1.0
chr23_g12856.t1.Gain.Vert.Bar,-2397.80608,-2397.791391,-2398.215713,0.15863,0.15867,0.15859,1.0,2.01377,1.0,0.029377999999269377,0.8639091630359776
